trans_id,lang,translation,category,station_sid,course_sid
西蟹屋,ko,니시카니야,stop_name,f6f2ca0f-a2d8-4a7b-94e6-c1f1e333ba37,
西蟹屋,zh-cn,西蟹屋,stop_name,f6f2ca0f-a2d8-4a7b-94e6-c1f1e333ba37,
西蟹屋,zh-tw,西蟹屋,stop_name,f6f2ca0f-a2d8-4a7b-94e6-c1f1e333ba37,
マツダスタジアム前,ja,マツダスタジアム前,stop_name,12871a43-bed7-4ddb-a1af-2c9e76e8d087,
マツダスタジアム前,ja-Hrkt,まつだすたじあむまえ,stop_name,12871a43-bed7-4ddb-a1af-2c9e76e8d087,
マツダスタジアム前,en,MAZDA Zoom-Zoom STADIUM Hiroshima,stop_name,12871a43-bed7-4ddb-a1af-2c9e76e8d087,
マツダスタジアム前,ko,마쓰다 스타디움 마에,stop_name,12871a43-bed7-4ddb-a1af-2c9e76e8d087,
マツダスタジアム前,zh-cn,马自达体育场前,stop_name,12871a43-bed7-4ddb-a1af-2c9e76e8d087,
マツダスタジアム前,zh-tw,馬自達體育場前,stop_name,12871a43-bed7-4ddb-a1af-2c9e76e8d087,
広島バス大州車庫前,ja,広島バス大州車庫前,stop_name,63a5e33c-d78b-411b-8fb1-b0c435d25192,
広島バス大州車庫前,ja-Hrkt,おおずしゃこまえ,stop_name,63a5e33c-d78b-411b-8fb1-b0c435d25192,
広島バス大州車庫前,en,HIROSHIMA-BUS Ozu Shako-mae (Ozu Depot),stop_name,63a5e33c-d78b-411b-8fb1-b0c435d25192,
広島バス大州車庫前,ko,히로시마 버스 오즈 샤코 마에,stop_name,63a5e33c-d78b-411b-8fb1-b0c435d25192,
広島バス大州車庫前,zh-cn,广岛巴士大州车库前,stop_name,63a5e33c-d78b-411b-8fb1-b0c435d25192,
広島バス大州車庫前,zh-tw,廣島巴士大州車庫前,stop_name,63a5e33c-d78b-411b-8fb1-b0c435d25192,
大州四丁目,ja,大州四丁目,stop_name,81be2fdc-c2a7-4cb8-a84a-90acd56b4e1a,
大州四丁目,ja-Hrkt,おおずよんちょうめ,stop_name,81be2fdc-c2a7-4cb8-a84a-90acd56b4e1a,
大州四丁目,en,Ozu-yonchome (Ozu 4),stop_name,81be2fdc-c2a7-4cb8-a84a-90acd56b4e1a,
大州四丁目,ko,오즈 4초메,stop_name,81be2fdc-c2a7-4cb8-a84a-90acd56b4e1a,
大州四丁目,zh-cn,大州四丁目,stop_name,81be2fdc-c2a7-4cb8-a84a-90acd56b4e1a,
大州四丁目,zh-tw,大州四丁目,stop_name,81be2fdc-c2a7-4cb8-a84a-90acd56b4e1a,
新大州橋,ja,新大州橋,stop_name,cc76ebfb-7398-428d-b3a2-55f4e7e8a7fc,
新大州橋,ja-Hrkt,しんおおずばし,stop_name,cc76ebfb-7398-428d-b3a2-55f4e7e8a7fc,
新大州橋,en,Shin-ozu-bashi,stop_name,cc76ebfb-7398-428d-b3a2-55f4e7e8a7fc,
新大州橋,ko,신오즈바시,stop_name,cc76ebfb-7398-428d-b3a2-55f4e7e8a7fc,
新大州橋,zh-cn,新大州桥,stop_name,cc76ebfb-7398-428d-b3a2-55f4e7e8a7fc,
新大州橋,zh-tw,新大州橋,stop_name,cc76ebfb-7398-428d-b3a2-55f4e7e8a7fc,
向洋駅前,ja,向洋駅前,stop_name,f8dcc042-2a31-4846-b743-191007d6c713,
向洋駅前,ja-Hrkt,むかいなだえきまえ,stop_name,f8dcc042-2a31-4846-b743-191007d6c713,
向洋駅前,en,Mukainada Sta./Mazda Honsha-mae,stop_name,f8dcc042-2a31-4846-b743-191007d6c713,
向洋駅前,ko,무카이나다 역（마쓰다 본사）,stop_name,f8dcc042-2a31-4846-b743-191007d6c713,
向洋駅前,zh-cn,向洋站前（马自达总部前）,stop_name,f8dcc042-2a31-4846-b743-191007d6c713,
向洋駅前,zh-tw,向洋站前（馬自達總部前）,stop_name,f8dcc042-2a31-4846-b743-191007d6c713,
青崎一丁目,ja,青崎一丁目,stop_name,559653cb-dd51-4dad-a786-ed740406707d,
青崎一丁目,ja-Hrkt,あおさきいっちょうめ,stop_name,559653cb-dd51-4dad-a786-ed740406707d,
青崎一丁目,en,Aosaki-itchome (Aosaki 1),stop_name,559653cb-dd51-4dad-a786-ed740406707d,
青崎一丁目,ko,아오사키 1초메,stop_name,559653cb-dd51-4dad-a786-ed740406707d,
青崎一丁目,zh-cn,青崎一丁目,stop_name,559653cb-dd51-4dad-a786-ed740406707d,
青崎一丁目,zh-tw,青崎一丁目,stop_name,559653cb-dd51-4dad-a786-ed740406707d,
青崎二丁目,ja,青崎二丁目,stop_name,509e101d-625c-40f8-8bc7-facf9c82881d,
青崎二丁目,ja-Hrkt,あおさきにちょうめ,stop_name,509e101d-625c-40f8-8bc7-facf9c82881d,
青崎二丁目,en,Aosaki-nichome (Aosaki 2),stop_name,509e101d-625c-40f8-8bc7-facf9c82881d,
青崎二丁目,ko,아오사키 2초메,stop_name,509e101d-625c-40f8-8bc7-facf9c82881d,
青崎二丁目,zh-cn,青崎二丁目,stop_name,509e101d-625c-40f8-8bc7-facf9c82881d,
青崎二丁目,zh-tw,青崎二丁目,stop_name,509e101d-625c-40f8-8bc7-facf9c82881d,
東堀越,ja,東堀越,stop_name,e0c2e8a3-0c0e-4a8a-9d53-6f5fa5102347,
東堀越,ja-Hrkt,ひがしほりこし,stop_name,e0c2e8a3-0c0e-4a8a-9d53-6f5fa5102347,
東堀越,en,Higashi-horikoshi,stop_name,e0c2e8a3-0c0e-4a8a-9d53-6f5fa5102347,
東堀越,ko,히가시호리코시,stop_name,e0c2e8a3-0c0e-4a8a-9d53-6f5fa5102347,
東堀越,zh-cn,东堀越,stop_name,e0c2e8a3-0c0e-4a8a-9d53-6f5fa5102347,
