trans_id,lang,translation
宮ノ下橋,zh-cn,宫之下桥
宮ノ下橋,zh-tw,宮之下橋
榎山下,ja,榎山下
榎山下,ja-Hrkt,えのやました
榎山下,en,Enoyama-shita
榎山下,ko,에노야마시타
榎山下,zh-cn,榎山下
榎山下,zh-tw,榎山下
仲橋,ja,仲橋
仲橋,ja-Hrkt,なかばし
河内橋,ja,河内橋
河内橋,ja-Hrkt,こうちばし
河内橋,en,Kochibashi
河内橋,ko,고치바시
河内橋,zh-cn,河内桥
河内橋,zh-tw,河內橋
榎山,ja,榎山
榎山,ja-Hrkt,えのやま
榎山,en,Enoyama
榎山,ko,에노야마
榎山,zh-cn,榎山
榎山,zh-tw,榎山
立石橋,ja,立石橋
立石橋,ja-Hrkt,たていしばし
立石橋,en,Tateishibashi
立石橋,ko,다테이시바시
立石橋,zh-cn,立石桥
立石橋,zh-tw,立石橋
立石,ja,立石
立石,ja-Hrkt,たていし
立石,en,Tateishi
立石,ko,다테이시
立石,zh-cn,立石
立石,zh-tw,立石
中立石,ja,中立石
中立石,ja-Hrkt,なかたていし
中立石,en,Naka-tateishi
中立石,ko,나카타테이시
中立石,zh-cn,中立石
中立石,zh-tw,中立石
みつぎ団地,ja,みつぎ団地
みつぎ団地,ja-Hrkt,みつぎだんち
みつぎ団地,en,Mitsugi Danchi
みつぎ団地,ko,미쓰기 단치
みつぎ団地,zh-cn,Mitsugi团地
みつぎ団地,zh-tw,Mitsugi團地
宮の前,ja,宮の前
宮の前,ja-Hrkt,みやのまえ
荒谷,ja,荒谷
荒谷,ja-Hrkt,あらたに
荒谷,en,Aratani
荒谷,ko,아라타니
荒谷,zh-cn,荒谷
荒谷,zh-tw,荒谷
高下橋,ja,高下橋
高下橋,ja-Hrkt,こうげばし
高下橋,en,Kogebashi
高下橋,ko,고게바시
高下橋,zh-cn,高下桥
高下橋,zh-tw,高下橋
神立,ja,神立
神立,ja-Hrkt,かんだち
神立,en,Kandachi
神立,ko,간다치
神立,zh-cn,神立
神立,zh-tw,神立
瀬野墓苑前,ja,瀬野墓苑前
瀬野墓苑前,ja-Hrkt,せのぼえんまえ
瀬野墓苑前,en,Seno Boen-mae
瀬野墓苑前,ko,세노 보엔 마에
瀬野墓苑前,zh-cn,濑野墓苑前
瀬野墓苑前,zh-tw,瀨野墓苑前
上田前,ja,上田前
上田前,ja-Hrkt,うえだまえ
上田前,en,Ueda-mae
上田前,ko,우에다 마에
上田前,zh-cn,上田前
上田前,zh-tw,上田前
熊野下跡,ja,熊野下跡
熊野下跡,ja-Hrkt,くまのしもあと
熊野下跡,en,Kumano Shimoato
熊野下跡,ko,구마노시모 아토
熊野下跡,zh-cn,熊野下迹
熊野下跡,zh-tw,熊野下跡
倉庫,ja,倉庫
倉庫,ja-Hrkt,そうこ
倉庫,en,Soko
倉庫,ko,소코
倉庫,zh-cn,仓库
倉庫,zh-tw,倉庫
昭和橋,ja,昭和橋
昭和橋,ja-Hrkt,しょうわばし
香治屋橋,ja,香治屋橋
香治屋橋,ja-Hrkt,こうじやばし
香治屋橋,en,Kojiyabashi
香治屋橋,ko,고지야바시
香治屋橋,zh-cn,香治屋桥
香治屋橋,zh-tw,香治屋橋
瀬戸,ja,瀬戸
瀬戸,ja-Hrkt,せと
宮の郷,ja,宮の郷
宮の郷,ja-Hrkt,みやのごう
宮の郷,en,Miyanogo
宮の郷,ko,미야노고
宮の郷,zh-cn,宫之乡
宮の郷,zh-tw,宮之鄉
阿戸学校,ja,阿戸学校
阿戸学校,ja-Hrkt,あとがっこう
阿戸学校,en,Ato Gakko (Ato School)
阿戸学校,ko,아토 갓코
阿戸学校,zh-cn,阿户学校
阿戸学校,zh-tw,阿戶學校
長戸路橋,ja,長戸路橋
長戸路橋,ja-Hrkt,ながとろばし
長戸路橋,en,Nagatorobashi
長戸路橋,ko,나가토로바시
長戸路橋,zh-cn,长户路桥
長戸路橋,zh-tw,長戶路橋
阿戸出張所,ja,阿戸出張所
阿戸出張所,ja-Hrkt,あとしゅっちょうじょ
阿戸出張所,en,Ato Shutchosho (Ato Branch Office)
阿戸出張所,ko,아토 슛초쇼
阿戸出張所,zh-cn,阿户办事处
阿戸出張所,zh-tw,阿戶辦事處
阿戸,ja,阿戸
阿戸,ja-Hrkt,あと
阿戸,en,Ato
阿戸,ko,아토
阿戸,zh-cn,阿户
阿戸,zh-tw,阿戶
山崎橋,ja,山崎橋
山崎橋,ja-Hrkt,やまさきばし
山崎橋,en,Yamasakibashi
山崎橋,ko,야마사키바시
山崎橋,zh-cn,山崎桥
山崎橋,zh-tw,山崎橋
国草,ja,国草
国草,ja-Hrkt,くにぐさ
国草,en,Kunikusa
国草,ko,구니쿠사
国草,zh-cn,国草
国草,zh-tw,國草
海上側,ja,海上側
海上側,ja-Hrkt,かいじょうがわ
海上側,en,Kaijogawa
海上側,ko,가이조가와
海上側,zh-cn,海上侧
海上側,zh-tw,海上側
下則重,ja,下則重
下則重,ja-Hrkt,しものりしげ
下則重,en,Shimo-norishige
下則重,ko,시모노리시게
下則重,zh-cn,下则重
下則重,zh-tw,下則重
政光,ja,政光
政光,ja-Hrkt,まさみつ
政光,en,Masamitsu
政光,ko,마사미쓰
政光,zh-cn,政光
政光,zh-tw,政光
一本椿,ja,一本椿
一本椿,ja-Hrkt,いっぽんつばき
一本椿,en,Ippontsubaki
一本椿,ko,잇폰쓰바키
一本椿,zh-cn,一本椿
一本椿,zh-tw,一本椿
冠,ja,冠
冠,ja-Hrkt,かんむり
冠,en,Kanmuri
冠,ko,간무리
冠,zh-cn,冠
冠,zh-tw,冠
西蓮寺,ja,西蓮寺
西蓮寺,ja-Hrkt,さいれんじ
西蓮寺,en,Sairenji (Sairenji Temple)
西蓮寺,ko,사이렌지 절
西蓮寺,zh-cn,西莲寺
西蓮寺,zh-tw,西蓮寺
宮迫,ja,宮迫
宮迫,ja-Hrkt,みやさこ
宮迫,en,Miyasako
宮迫,ko,미야사코
宮迫,zh-cn,宫迫
宮迫,zh-tw,宮迫
七条,ja,七条
七条,ja-Hrkt,しちじょう
七条,en,Shichijo
七条,ko,시치조
七条,zh-cn,七条
七条,zh-tw,七條
貞岡,ja,貞岡
貞岡,ja-Hrkt,さだおか
貞岡,en,Sadaoka
貞岡,ko,사다오카
貞岡,zh-cn,贞冈
貞岡,zh-tw,貞岡
道上,ja,道上
道上,ja-Hrkt,みちのうえ
道上,en,Michiue
道上,ko,미치우에
道上,zh-cn,道上
道上,zh-tw,道上
三木医院前,ja,三木医院前
三木医院前,ja-Hrkt,みきいいんまえ
三木医院前,en,Miki Iin-mae (Miki Clinic)
三木医院前,ko,미키 의원
三木医院前,zh-cn,三木医院前
三木医院前,zh-tw,三木醫院前
別府,ja,別府
別府,ja-Hrkt,べふ
宮川化成前,ja,宮川化成前
宮川化成前,ja-Hrkt,みやがわかせいまえ
宮川化成前,en,Miyagawa Kasei-mae
宮川化成前,ko,미야가와 카세이 마에
宮川化成前,zh-cn,宫川化成前
宮川化成前,zh-tw,宮川化成前
馬宿,ja,馬宿
馬宿,ja-Hrkt,うまじゅく
馬宿,en,Umajuku
馬宿,ko,우마주쿠
馬宿,zh-cn,马宿
馬宿,zh-tw,馬宿
八条上,ja,八条上
八条上,ja-Hrkt,はちじょうかみ
八条上,en,Hachijo-kami
八条上,ko,하치조 카미
八条上,zh-cn,八条上
八条上,zh-tw,八條上
八条下,ja,八条下
八条下,ja-Hrkt,はちじょうしも
八条下,en,Hachijo-shimo
八条下,ko,하치조 시모
八条下,zh-cn,八条下
八条下,zh-tw,八條下
志和中学校,ja,志和中学校
志和中学校,ja-Hrkt,しわちゅうがっこう
志和中学校,en,Shiwa Chugakko (Shiwa Junior High School)
志和中学校,ko,시와 중학교
志和中学校,zh-cn,志和中学
志和中学校,zh-tw,誌和中學
松原,ja,松原
松原,ja-Hrkt,まつばら
松原,en,Matsubara
松原,ko,마쓰바라
松原,zh-cn,松原
松原,zh-tw,松原
志和出張所,ja,志和出張所
志和出張所,ja-Hrkt,しわしゅっちょうしょ
志和出張所,en,Shiwa Shutchosho
志和出張所,ko,시와 슛초쇼
志和出張所,zh-cn,志和办事处
志和出張所,zh-tw,誌和辦事處
後休,ja,後休
後休,ja-Hrkt,ごきゅう
後休,en,Gokyu
後休,ko,고큐
後休,zh-cn,后休
後休,zh-tw,後休
志和堀,ja,志和堀
志和堀,ja-Hrkt,しわほり
志和堀,en,Shiwahori
志和堀,ko,시와호리
志和堀,zh-cn,志和堀
志和堀,zh-tw,誌和堀
堀市,ja,堀市
堀市,ja-Hrkt,ほりいち
堀市,en,Horiichi
堀市,ko,호리이치
堀市,zh-cn,堀市
堀市,zh-tw,堀市
照栄寺前,ja,照栄寺前
照栄寺前,ja-Hrkt,しょうえいじまえ
照栄寺前,en,Shoeiji-mae (Shoeiji Temple)
照栄寺前,ko,쇼에지 절
照栄寺前,zh-cn,照荣寺前
照栄寺前,zh-tw,照榮寺前
市沖,ja,市沖
市沖,ja-Hrkt,いちおき
市沖,en,Ichioki
市沖,ko,이치오키
市沖,zh-cn,市冲
市沖,zh-tw,市衝
長松口,ja,長松口
長松口,ja-Hrkt,ながまつぐち
長松口,en,Nagamatsu-guchi
長松口,ko,나가마쓰 구치
長松口,zh-cn,长松口
長松口,zh-tw,長松口
中原,ja,中原
中原,ja-Hrkt,なかはら
中原,en,Nakahara
中原,ko,나카하라
中原,zh-cn,中原
中原,zh-tw,中原
東三歩,ja,東三歩
東三歩,ja-Hrkt,ひがしさんぶ
東三歩,en,Higashi-sambu
東三歩,ko,히가시산부
東三歩,zh-cn,东三步
東三歩,zh-tw,東三步
ケアハウスみずほ前,ja,ケアハウスみずほ前
ケアハウスみずほ前,ja-Hrkt,けあはうすみずほまえ
ケアハウスみずほ前,en,Care House Mizuho-mae
ケアハウスみずほ前,ko,케어 하우스 미즈호 마에
ケアハウスみずほ前,zh-cn,Care House瑞穗前
ケアハウスみずほ前,zh-tw,Care House瑞穗前
六日市,ja,六日市
六日市,ja-Hrkt,むいかいち
東志和,ja,東志和
東志和,ja-Hrkt,ひがししわ
東志和,en,Higashi-shiwa
東志和,ko,히가시시와
東志和,zh-cn,东志和
東志和,zh-tw,東誌和
上ケ尾,ja,上ケ尾
上ケ尾,ja-Hrkt,あげのお
上ケ尾,en,Agenoo
上ケ尾,ko,아게노오
上ケ尾,zh-cn,上尾
上ケ尾,zh-tw,上尾
下兼持,ja,下兼持
下兼持,ja-Hrkt,しもかねもち
下兼持,en,Shimo-kanemochi
下兼持,ko,시모카네모치
下兼持,zh-cn,下兼持
下兼持,zh-tw,下兼持
中兼持,ja,中兼持
中兼持,ja-Hrkt,なかかねもち
中兼持,en,Naka-kanemochi
中兼持,ko,나카카네모치
中兼持,zh-cn,中兼持
中兼持,zh-tw,中兼持
兼持,ja,兼持
兼持,ja-Hrkt,かねもち
兼持,en,Kanemochi
兼持,ko,가네모치
兼持,zh-cn,兼持
兼持,zh-tw,兼持
三豊前,ja,三豊前
三豊前,ja-Hrkt,みつとよまえ
三豊前,en,Mitsutoyo-mae
三豊前,ko,미쓰토요 마에
三豊前,zh-cn,三丰前
三豊前,zh-tw,三豐前
阿原口,ja,阿原口
阿原口,ja-Hrkt,あわらぐち
阿原口,en,Awara-guchi
阿原口,ko,아와라 구치
阿原口,zh-cn,阿原口
阿原口,zh-tw,阿原口
先条,ja,先条
先条,ja-Hrkt,さきじょう
先条,en,Sakijo
先条,ko,사키조
先条,zh-cn,先条
先条,zh-tw,先條
椛坂,ja,椛坂
椛坂,ja-Hrkt,かぶさか
椛坂,en,Kabusaka
椛坂,ko,가부사카
椛坂,zh-cn,椛坂
椛坂,zh-tw,椛阪
三国製薬研修センター,ja,三国製薬研修センター
三国製薬研修センター,ja-Hrkt,みくにせいやくけんしゅうせんたー
三国製薬研修センター,en,Mikuni Seiyaku Kenshu Center
三国製薬研修センター,ko,미쿠니 세이야쿠 켄슈 센터
三国製薬研修センター,zh-cn,三国制药研修中心
三国製薬研修センター,zh-tw,三國製藥研修中心
塩川,ja,塩川
塩川,ja-Hrkt,しおかわ
塩川,en,Shiokawa
塩川,ko,시오카와
塩川,zh-cn,盐川
塩川,zh-tw,鹽川
弾薬庫,ja,弾薬庫
弾薬庫,ja-Hrkt,だんやくこ
弾薬庫,en,Danyakuko
弾薬庫,ko,단야쿠코
弾薬庫,zh-cn,弹药库
弾薬庫,zh-tw,彈藥庫
山中池,ja,山中池
山中池,ja-Hrkt,やまなかいけ
山中池,en,Yamanakaike
山中池,ko,야마나카이케
山中池,zh-cn,山中池
山中池,zh-tw,山中池
南海田,ja,南海田
南海田,ja-Hrkt,みなみかいた
南海田,en,Minami-kaita
南海田,ko,미나미카이타
南海田,zh-cn,南海田
南海田,zh-tw,南海田
自衛隊前,ja,自衛隊前
自衛隊前,ja-Hrkt,じえいたいまえ
自衛隊前,en,Jieitai-mae
自衛隊前,ko,지에타이 마에
自衛隊前,zh-cn,自卫队前
自衛隊前,zh-tw,自衛隊前
矢野橋,ja,矢野橋
矢野橋,ja-Hrkt,やのばし
矢野橋,en,Yanobashi
矢野橋,ko,야노바시
矢野橋,zh-cn,矢野桥
矢野橋,zh-tw,矢野橋
矢野大浜,ja,矢野大浜
矢野大浜,ja-Hrkt,やのおおはま
矢野大浜,en,Yano Ohama
矢野大浜,ko,야노오하마
矢野大浜,zh-cn,矢野大滨
矢野大浜,zh-tw,矢野大濱
矢野大井,ja,矢野大井
矢野大井,ja-Hrkt,やのおおい
矢野大井,en,Yano Oi
矢野大井,ko,야노오이
矢野大井,zh-cn,矢野大井
矢野大井,zh-tw,矢野大井
安芸南高校前,ja,安芸南高校前
安芸南高校前,ja-Hrkt,あきみなみこうこうまえ
安芸南高校前,en,Aki-minami Koko-mae (Aki-minami High School)
安芸南高校前,ko,아키 미나미 고등학교
安芸南高校前,zh-cn,安艺南高中前
安芸南高校前,zh-tw,安藝南高中前
済生会広島病院前,ja,済生会広島病院前
済生会広島病院前,ja-Hrkt,さいせいかいひろしまびょういんまえ
済生会広島病院前,en,Saiseikai Hiroshima Byoin-mae (Saiseikai Hiroshima Hospital)
済生会広島病院前,ko,사이세이카이 히로시마 병원
済生会広島病院前,zh-cn,济生会广岛医院前
済生会広島病院前,zh-tw,濟生會廣島醫院前
北新地二丁目,ja,北新地二丁目
北新地二丁目,ja-Hrkt,きたしんちにちょうめ
北新地二丁目,en,Kitashinchi-nichome (Kitashinchi 2)
北新地二丁目,ko,기타신치 2초메
北新地二丁目,zh-cn,北新地二丁目
北新地二丁目,zh-tw,北新地二丁目
フジグラン安芸,ja,フジグラン安芸
フジグラン安芸,ja-Hrkt,ふじぐらんあき
フジグラン安芸,en,Fuji Grand Aki
フジグラン安芸,ko,후지 그랜드 아키
フジグラン安芸,zh-cn,Fuji GRAND安艺
フジグラン安芸,zh-tw,Fuji GRAND安藝
矢野新町,ja,矢野新町
矢野新町,ja-Hrkt,やのしんまち
矢野新町,en,Yano-shinmachi
矢野新町,ko,야노 신마치
矢野新町,zh-cn,矢野新町
矢野新町,zh-tw,矢野新町
海田新開,ja,海田新開
海田新開,ja-Hrkt,かいたしんかい
海田新開,en,Kaita Shinkai
海田新開,ko,가이타 신카이
海田新開,zh-cn,海田新开
海田新開,zh-tw,海田新開
日本フード前,ja,日本フード前
日本フード前,ja-Hrkt,にほんふーどまえ
日本フード前,en,Nihon Food-mae
日本フード前,ko,니혼 푸드 마에
日本フード前,zh-cn,日本食品前
日本フード前,zh-tw,日本食品前
広島ガス前,ja,広島ガス前
広島ガス前,ja-Hrkt,ひろしまがすまえ
広島ガス前,en,Hiroshima Gas-mae
広島ガス前,ko,히로시마 가스 마에
広島ガス前,zh-cn,广岛燃气前
広島ガス前,zh-tw,廣島燃氣前
海田警察署前,ja,海田警察署前
海田警察署前,ja-Hrkt,かいたけいさつしょまえ
海田警察署前,en,Kaita Keisatsusho-mae (Kaita Police Station)
海田警察署前,ko,가이타 경찰서
海田警察署前,zh-cn,海田警察署前
海田警察署前,zh-tw,海田警察署前
ゆめタウン東広島前,ja,ゆめタウン東広島前
ゆめタウン東広島前,ja-Hrkt,ゆめたうんひがしひろしままえ
ゆめタウン東広島前,en,Youme Town Higashi-hiroshima-mae
ゆめタウン東広島前,ko,유메타운 히가시히로시마 마에
ゆめタウン東広島前,zh-cn,Youme Town东广岛前
ゆめタウン東広島前,zh-tw,Youme Town東廣島前
朝日町,ja,朝日町
朝日町,ja-Hrkt,あさひまち
朝日町,en,Asahimachi（HigashiHiroshimaCity）
朝日町,ko,아사히마치
朝日町,zh-cn,朝日町
朝日町,zh-tw,朝日町
大坪通,ja,大坪通
大坪通,ja-Hrkt,おおつぼどおり
大坪通,en,Otsubo-dori
大坪通,ko,오쓰보 도리
大坪通,zh-cn,大坪通
大坪通,zh-tw,大坪通
井野口病院前,ja,井野口病院前
井野口病院前,ja-Hrkt,いのくちびょういんまえ
井野口病院前,en,Inokuchi Byoin-mae (Inokuchi Hospital)
井野口病院前,ko,이노쿠치 병원
井野口病院前,zh-cn,井野口医院前
井野口病院前,zh-tw,井野口醫院前
土与丸,ja,土与丸
土与丸,ja-Hrkt,どよまる
土与丸,en,Doyomaru
土与丸,ko,도요마루
土与丸,zh-cn,土与丸
土与丸,zh-tw,土與丸
藤田沖,ja,藤田沖
藤田沖,ja-Hrkt,ふじたおき
藤田沖,en,Fujitaoki
藤田沖,ko,후지타오키
藤田沖,zh-cn,藤田冲
藤田沖,zh-tw,藤田衝
吉行,ja,吉行
吉行,ja-Hrkt,よしゆき
吉行,en,Yoshiyuki
吉行,ko,요시유키
吉行,zh-cn,吉行
吉行,zh-tw,吉行
河尻,ja,河尻
河尻,ja-Hrkt,こうじり
河尻,en,Kojiri
河尻,ko,고지리
河尻,zh-cn,河尻
河尻,zh-tw,河尻
下稲木,ja,下稲木
下稲木,ja-Hrkt,しもいなき
下稲木,en,Shimo-inaki
下稲木,ko,시모이나키
下稲木,zh-cn,下稻木
下稲木,zh-tw,下稻木
上稲木,ja,上稲木
上稲木,ja-Hrkt,かみいなき
上稲木,en,Kami-inaki
上稲木,ko,가미이나키
上稲木,zh-cn,上稻木
上稲木,zh-tw,上稻木
昭和団地入口,ja,昭和団地入口
昭和団地入口,ja-Hrkt,しょうわだんちいりぐち
昭和団地入口,en,Showa Danchi-iriguchi
昭和団地入口,ko,쇼와 단치 이리구치
昭和団地入口,zh-cn,昭和团地入口
昭和団地入口,zh-tw,昭和團地入口
杵原,ja,杵原
杵原,ja-Hrkt,きねはら
杵原,en,Kinehara
杵原,ko,기네하라
杵原,zh-cn,杵原
杵原,zh-tw,杵原
上杵原,ja,上杵原
上杵原,ja-Hrkt,かみきねはら
上杵原,en,Kami-kinehara
上杵原,ko,가미키네하라
上杵原,zh-cn,上杵原
上杵原,zh-tw,上杵原
槙原,ja,槙原
槙原,ja-Hrkt,まきはら
槙原,en,Makihara
槙原,ko,마키하라
槙原,zh-cn,槙原
槙原,zh-tw,槙原
上山根,ja,上山根
上山根,ja-Hrkt,かみやまね
上山根,en,Kami-yamane
上山根,ko,가미야마네
上山根,zh-cn,上山根
上山根,zh-tw,上山根
造賀小学校前,ja,造賀小学校前
造賀小学校前,ja-Hrkt,ぞうかしょうがっこうまえ
造賀小学校前,en,Zoka Shogakko-mae (Zoka Elementary School)
造賀小学校前,ko,조카 초등학교
造賀小学校前,zh-cn,造贺小学前
造賀小学校前,zh-tw,造賀小學前
ＪＡ造賀,ja,ＪＡ造賀
ＪＡ造賀,ja-Hrkt,じぇいえいぞうか
ＪＡ造賀,en,JA Zoka
ＪＡ造賀,ko,JA 조카
ＪＡ造賀,zh-cn,JA造贺
ＪＡ造賀,zh-tw,JA造賀
上造賀,ja,上造賀
上造賀,ja-Hrkt,かみぞうか
上造賀,en,Kami-zoka
上造賀,ko,가미조카
上造賀,zh-cn,上造贺
上造賀,zh-tw,上造賀
下造賀,ja,下造賀
下造賀,ja-Hrkt,しもぞうか
下造賀,en,Shimo-zoka
下造賀,ko,시모조카
下造賀,zh-cn,下造贺
下造賀,zh-tw,下造賀
極楽寺,ja,極楽寺
極楽寺,ja-Hrkt,ごくらくじ
極楽寺,en,Gorakuji (Gorakuji Temple)
極楽寺,ko,고쿠라쿠지 절
極楽寺,zh-cn,极乐寺
極楽寺,zh-tw,極樂寺
福祉園前,ja,福祉園前
福祉園前,ja-Hrkt,ふくしえんまえ
福祉園前,en,Fukushien-mae
福祉園前,ko,후쿠시엔 마에
福祉園前,zh-cn,福祉园前
福祉園前,zh-tw,福祉園前
小竹,ja,小竹
小竹,ja-Hrkt,おだけ
小竹,en,Odake
小竹,ko,오다케
小竹,zh-cn,小竹
小竹,zh-tw,小竹
堂条,ja,堂条
堂条,ja-Hrkt,どうじょう
堂条,en,Dojo
堂条,ko,도조
堂条,zh-cn,堂条
堂条,zh-tw,堂條
末宗,ja,末宗
末宗,ja-Hrkt,すえむね
末宗,en,Suemune
末宗,ko,스에무네
末宗,zh-cn,末宗入口
末宗,zh-tw,末宗入口
森原橋,ja,森原橋
森原橋,ja-Hrkt,もりはらばし
森原橋,en,Moriharabashi
森原橋,ko,모리하라바시
森原橋,zh-cn,森原桥
森原橋,zh-tw,森原橋
上戸野,ja,上戸野
上戸野,ja-Hrkt,かみどの
上戸野,en,Kamidono
上戸野,ko,가미도노
上戸野,zh-cn,上户野
上戸野,zh-tw,上戶野
平の上,ja,平の上
平の上,ja-Hrkt,ひらのかみ
平の上,en,Hiranokami
平の上,ko,히라노카미
平の上,zh-cn,平之上
平の上,zh-tw,平之上
福富ダムしゃくなげ湖東,ja,福富ダムしゃくなげ湖東
福富ダムしゃくなげ湖東,ja-Hrkt,ふくとみだむしゃくなげこひがし
福富ダムしゃくなげ湖東,en,Fukutomi Dam Shakunageko-higashi (Lake Fukutomi Dam Shakunage)
福富ダムしゃくなげ湖東,ko,후쿠토미 댐 샤쿠나게코 히가시
福富ダムしゃくなげ湖東,zh-cn,福富水坝杜鹃花湖东
福富ダムしゃくなげ湖東,zh-tw,福富水壩杜鵑花湖東
レイクヒル東,ja,レイクヒル東
レイクヒル東,ja-Hrkt,れいくひるひがし
レイクヒル東,en,Lake Hill-higashi
レイクヒル東,ko,레이크 힐 히가시
レイクヒル東,zh-cn,Lake Hill东
レイクヒル東,zh-tw,Lake Hill東
福富支所東,ja,福富支所東
福富支所東,ja-Hrkt,ふくとみししょひがし
福富支所東,en,Fukutomi Shisho-higashi (Fukutomi Branch East)
福富支所東,ko,후쿠토미 시쇼 히가시
福富支所東,zh-cn,福富支所东
福富支所東,zh-tw,福富支所東
久芳,ja,久芳
久芳,ja-Hrkt,くば
久芳,en,Kuba
久芳,ko,구바
久芳,zh-cn,久芳
久芳,zh-tw,久芳
岡山八幡宮入口,ja,岡山八幡宮入口
岡山八幡宮入口,ja-Hrkt,おかやまはちまんぐういりぐち
岡山八幡宮入口,en,Okayama Hachimangu-iriguchi
岡山八幡宮入口,ko,오카야마 하치만구 이리구치
岡山八幡宮入口,zh-cn,冈山八幡宫入口
岡山八幡宮入口,zh-tw,岡山八幡宮入口
三ツ橋,ja,三ツ橋
三ツ橋,ja-Hrkt,みつはし
三ツ橋,en,Mitsuhashi
三ツ橋,ko,미쓰하시
三ツ橋,zh-cn,三桥
三ツ橋,zh-tw,三橋
上久芳,ja,上久芳
上久芳,ja-Hrkt,かみくば
上久芳,en,Kamikuba
上久芳,ko,가미쿠바
上久芳,zh-cn,上久芳
上久芳,zh-tw,上久芳
志和原,ja,志和原
志和原,ja-Hrkt,しわばら
志和原,en,Shiwabara
志和原,ko,시와바라
志和原,zh-cn,志和原
志和原,zh-tw,誌和原
松崎,ja,松崎
松崎,ja-Hrkt,まっさき
松崎,en,Massaki
松崎,ko,맛사키
松崎,zh-cn,松崎
松崎,zh-tw,松崎
豊北前,ja,豊北前
豊北前,ja-Hrkt,とよきたまえ
豊北前,en,Toyokita-mae
豊北前,ko,도요키타 마에
豊北前,zh-cn,丰北前
豊北前,zh-tw,豐北前
賀茂北高校入口,ja,賀茂北高校入口
賀茂北高校入口,ja-Hrkt,かもきたこうこういりぐち
賀茂北高校入口,en,Kamo-kita Koko-iriguchi (Kamo-kita High School)
賀茂北高校入口,ko,가모 키타 고등학교
賀茂北高校入口,zh-cn,贺茂北高中入口
賀茂北高校入口,zh-tw,賀茂北高中入口
乃美交差点,ja,乃美交差点
乃美交差点,ja-Hrkt,のみこうさてん
乃美交差点,en,Nomi Kosaten (Nomi Intersection)
乃美交差点,ko,노미 네거리
乃美交差点,zh-cn,乃美交叉点
乃美交差点,zh-tw,乃美交叉點
乃美地域センター前,ja,乃美地域センター前
乃美地域センター前,ja-Hrkt,のみちいきせんたーまえ
乃美地域センター前,en,Nomi Chiiki Center-mae (Nomi Area Center)
乃美地域センター前,ko,노미 지역센터
乃美地域センター前,zh-cn,乃美地域中心前
乃美地域センター前,zh-tw,乃美地域中心前
豊栄局前,ja,豊栄局前
豊栄局前,ja-Hrkt,とよさかきょくまえ
豊栄局前,en,Toyosakakyoku-mae
豊栄局前,ko,도요사카쿄쿠 마에
豊栄局前,zh-cn,丰荣局前
豊栄局前,zh-tw,豐榮局前
乃美森川,ja,乃美森川
乃美森川,ja-Hrkt,のみもりかわ
乃美森川,en,Nomi Morikawa
乃美森川,ko,노미 모리카와
乃美森川,zh-cn,乃美森川
乃美森川,zh-tw,乃美森川
豊栄支所入口,ja,豊栄支所入口
豊栄支所入口,ja-Hrkt,とよさかししょいりぐち
豊栄支所入口,en,Toyosaka Shisho-iriguchi (Toyosaka Branch)
豊栄支所入口,ko,도요사카 지소
豊栄支所入口,zh-cn,丰荣支所入口
豊栄支所入口,zh-tw,豐榮支所入口
認定こども園とよさか前,ja,認定こども園とよさか前
認定こども園とよさか前,ja-Hrkt,にんていこどもえんとよさかまえ
認定こども園とよさか前,en,Toyosaka Hoikusho-mae (Toyosaka Nursery)
認定こども園とよさか前,ko,도요사카 보육소
認定こども園とよさか前,zh-cn,丰荣保育所前
認定こども園とよさか前,zh-tw,豐榮保育所前
豊栄,ja,豊栄
豊栄,ja-Hrkt,とよさか
豊栄,en,Toyosaka
豊栄,ko,도요사카
豊栄,zh-cn,丰荣
豊栄,zh-tw,豐榮
グリーンタウン,ja,グリーンタウン
グリーンタウン,ja-Hrkt,ぐりーんたうん
グリーンタウン,en,Green Town
グリーンタウン,ko,그린 타운
グリーンタウン,zh-cn,Green Town
グリーンタウン,zh-tw,Green Town
正力団地上,ja,正力団地上
正力団地上,ja-Hrkt,しょうりきだんちうえ
正力団地上,en,Shoriki Danchi-ue
正力団地上,ko,쇼리키 단치 우에
正力団地上,zh-cn,正力团地上
正力団地上,zh-tw,正力團地上
正力団地中,ja,正力団地中
正力団地中,ja-Hrkt,しょうりきだんちなか
正力団地中,en,Shoriki Danchi-naka
正力団地中,ko,쇼리키 단치 나카
正力団地中,zh-cn,正力团地中
正力団地中,zh-tw,正力團地中
正力団地下,ja,正力団地下
正力団地下,ja-Hrkt,しょうりきだんちした
正力団地下,en,Shoriki Danchi-shita
正力団地下,ko,쇼리키 단치 시타
正力団地下,zh-cn,正力团地下
正力団地下,zh-tw,正力團地下
川上小学校,ja,川上小学校
川上小学校,ja-Hrkt,かわかみしょうがっこう
川上小学校,en,Kawakami Shogakko (Kawakami Elementary School)
川上小学校,ko,가와카미 초등학교
川上小学校,zh-cn,川上小学
川上小学校,zh-tw,川上小學
飯田,ja,飯田
飯田,ja-Hrkt,いいだ
磯松中学校,ja,磯松中学校
磯松中学校,ja-Hrkt,いそまつちゅうがっこう
磯松中学校,en,Isomatsu Chugakko (Isomatsu Junior High School)
磯松中学校,ko,이소마쓰 중학교
磯松中学校,zh-cn,磯松中学
磯松中学校,zh-tw,磯松中學
