trans_id,lang,translation,category,station_sid,course_sid
池ノ上学生宿舎前,en,Ikenoue Gakusei Shukusha-mae,stop_name,1b690eb2-c8e5-4029-b704-c29907720bf3,
池ノ上学生宿舎前,ko,이케노우에 가쿠세이 슈쿠샤 마에,stop_name,1b690eb2-c8e5-4029-b704-c29907720bf3,
池ノ上学生宿舎前,zh-cn,池之上学生宿舍前,stop_name,1b690eb2-c8e5-4029-b704-c29907720bf3,
池ノ上学生宿舎前,zh-tw,池之上學生宿舍前,stop_name,1b690eb2-c8e5-4029-b704-c29907720bf3,
広大中央口,ja,広大中央口,stop_name,d2ac8b48-0dcf-4fe0-b211-77ac3eabfb61,
広大中央口,ja-Hrkt,ひろだいちゅうおうぐち,stop_name,d2ac8b48-0dcf-4fe0-b211-77ac3eabfb61,
広大中央口,en,Hirodai-chuo-guchi (Hiroshima Univ. Central Entrance),stop_name,d2ac8b48-0dcf-4fe0-b211-77ac3eabfb61,
広大中央口,ko,히로다이 추오 구치,stop_name,d2ac8b48-0dcf-4fe0-b211-77ac3eabfb61,
広大中央口,zh-cn,广大中央口,stop_name,d2ac8b48-0dcf-4fe0-b211-77ac3eabfb61,
広大中央口,zh-tw,廣大中央口,stop_name,d2ac8b48-0dcf-4fe0-b211-77ac3eabfb61,
広大北口,ja,広大北口,stop_name,4ea6ed11-6a44-4d0e-84be-aa52aa8304fe,
広大北口,ja-Hrkt,ひろだいきたぐち,stop_name,4ea6ed11-6a44-4d0e-84be-aa52aa8304fe,
広大北口,en,Hirodai-kitaguchi (Hiroshima Univ. North Entrance),stop_name,4ea6ed11-6a44-4d0e-84be-aa52aa8304fe,
広大北口,ko,히로다이 키타구치,stop_name,4ea6ed11-6a44-4d0e-84be-aa52aa8304fe,
広大北口,zh-cn,广大北口,stop_name,4ea6ed11-6a44-4d0e-84be-aa52aa8304fe,
広大北口,zh-tw,廣大北口,stop_name,4ea6ed11-6a44-4d0e-84be-aa52aa8304fe,
広大二神口,ja,広大二神口,stop_name,15073861-91cc-46fd-bfbd-fa03a0d8696b,
広大二神口,ja-Hrkt,ひろだいふたがみぐち,stop_name,15073861-91cc-46fd-bfbd-fa03a0d8696b,
広大二神口,en,Hirodai-futagami-guchi (Hiroshima Univ. Futagami-guchi),stop_name,15073861-91cc-46fd-bfbd-fa03a0d8696b,
広大二神口,ko,히로다이 후타가미 구치,stop_name,15073861-91cc-46fd-bfbd-fa03a0d8696b,
