station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
6916d2ad-d0f9-4407-b217-de05eaa50a27,6003601@HiroshimaArea,,3,,広島大学方面,末釜@HiroshimaArea
5fbe0d1f-8c5b-47ee-b829-d09c8dd9dad3,6003602@HiroshimaArea,,3,,東広島駅方面,末釜@HiroshimaArea
ee4fb815-6a39-40bc-8602-f069551cfd65,6003701@HiroshimaArea,,3,,広島大学方面,千年池@HiroshimaArea
778b3f4e-64a2-47c0-8362-1b44d49cf44f,6003702@HiroshimaArea,,3,,東広島駅方面,千年池@HiroshimaArea
d33db803-8526-46cc-84af-07806ef66bf6,6003701@HiroshimaArea,,3,,広島大学方面,千年池@HiroshimaArea
ea108f09-a95d-4341-ad26-ddf2d87391c9,6003702@HiroshimaArea,,3,,東広島駅方面,千年池@HiroshimaArea
93b9ddc3-d81b-4f66-a09e-5f83aeb3ce83,6003801@HiroshimaArea,,3,,広島大学方面,松原池@HiroshimaArea
cbc674d4-9fb3-4dcc-85b1-80bbd2dda0e5,6003802@HiroshimaArea,,3,,東広島駅方面,松原池@HiroshimaArea
ac68172c-4d24-41df-96d1-434b3c9586c6,6003801@HiroshimaArea,,3,,広島大学方面,松原池@HiroshimaArea
b7f11926-af30-4cee-bb12-249a9ac2fbce,6003802@HiroshimaArea,,3,,東広島駅方面,松原池@HiroshimaArea
b04d6428-6a03-49cf-b9c3-7dab1dc57037,6003901@HiroshimaArea,,3,,広島大学方面,扇ノ池@HiroshimaArea
fd416f65-fcb1-4235-95e8-cf88af9a2ddd,6003902@HiroshimaArea,,3,,東広島駅方面,扇ノ池@HiroshimaArea
b4116f1e-af44-469d-a7c4-c4cc8cf9b31b,6003901@HiroshimaArea,,3,,広島大学方面,扇ノ池@HiroshimaArea
3e6f5fef-eaf9-4f40-850f-411389ccffbb,6003902@HiroshimaArea,,3,,東広島駅方面,扇ノ池@HiroshimaArea
4c7f00de-beda-4fd7-bace-e769d7aa3b22,6004001@HiroshimaArea,,3,,黒瀬方面,三升原@HiroshimaArea
e616552d-ab7b-474e-ae97-9d3a379d0c3b,6004004@HiroshimaArea,,3,,西条方面,三升原@HiroshimaArea
d6da90f4-436e-48ee-9747-b21484f29c6b,6004002@HiroshimaArea,,3,,東広島駅方面,三升原@HiroshimaArea
49e9d2e9-b96a-4464-8623-6054bc3deab6,6004002@HiroshimaArea,,3,,東広島駅方面,三升原@HiroshimaArea
4b2312f3-15e4-4e4a-a49c-166cc55bf499,6004101@HiroshimaArea,,3,,広島大学方面,東広島運動公園@HiroshimaArea
5358967c-9a2a-40ed-89e3-07d9f8a099bf,6004102@HiroshimaArea,,3,,東広島駅方面,東広島運動公園@HiroshimaArea
f167dce9-cc30-4f43-9c89-30c7aa962bc0,6206301@HiroshimaArea,,3,,各方面,栄町@HiroshimaArea
af8d2e6d-35c0-4ff0-b597-da5d838b42ef,6206302@HiroshimaArea,,3,,西条駅方面,栄町@HiroshimaArea
a0a4fb45-0d5d-4ecd-be19-09cbf2e455ff,6206301@HiroshimaArea,,3,,各方面,栄町@HiroshimaArea
da547b80-0978-44f6-9084-d43075157daf,6206302@HiroshimaArea,,3,,西条駅方面,栄町@HiroshimaArea
3cb0d3d5-e1a3-4df3-8df2-69a5e6b9979b,6222201@HiroshimaArea,,3,,各方面,朝日町@HiroshimaArea
fafa3a27-29dd-4ae5-b39f-6078b7e11fc1,6222202@HiroshimaArea,,3,,西条駅方面,朝日町@HiroshimaArea
0345caa4-6df4-4f9f-a307-45c9fec800a5,6222301@HiroshimaArea,,3,,各方面,大坪通@HiroshimaArea
e0891d81-1591-4df6-bc78-1ac1d797aa20,6222302@HiroshimaArea,,3,,西条駅方面,大坪通@HiroshimaArea
f63d2646-670d-4b63-8f88-b5e067d76e7e,9404001@HiroshimaArea,,3,,呉方面,助実@HiroshimaArea
40bc44da-fe6b-4e9d-a715-374147056cdc,9404002@HiroshimaArea,,3,,西条方面,助実@HiroshimaArea
28d5de37-fd54-478d-afe6-010b631a463f,9404101@HiroshimaArea,,3,,呉方面,和泉@HiroshimaArea
01e6e512-264a-4ce2-91d8-cc2a28ff8d78,9404102@HiroshimaArea,,3,,西条方面,和泉@HiroshimaArea
7b3ac624-ee34-4f5b-8cb1-0dac5dcbe303,9404201@HiroshimaArea,,3,,呉方面,卯之留@HiroshimaArea
d1fbf167-e7e4-46bb-9c04-a94a25b2f866,9404202@HiroshimaArea,,3,,西条方面,卯之留@HiroshimaArea
7df9aad6-b0a6-4dc8-b651-fb15633367f5,9404302@HiroshimaArea,,3,,西条方面,御薗宇@HiroshimaArea
cfefa774-699c-4502-a9ed-77b1ac88e9b9,9404301@HiroshimaArea,,3,,呉方面,御薗宇@HiroshimaArea
1c8c3672-e5bc-433d-b70f-ead5dcd33f73,9404302@HiroshimaArea,,3,,西条方面,御薗宇@HiroshimaArea
606fcc0d-96eb-4d41-b195-a21e67e6bb77,9404301@HiroshimaArea,,3,,呉方面,御薗宇@HiroshimaArea
858f59de-7d4d-45d6-819a-7a7641d481f9,9404401@HiroshimaArea,,3,,,産総研前@HiroshimaArea
86feb7b3-d6a1-45d9-b8c0-4ef012318e12,9404501@HiroshimaArea,,3,,,中国電力前@HiroshimaArea
a9d2a01b-98f4-4126-99c3-b0a69221ccc1,9404601@HiroshimaArea,,3,,,サイエンス北@HiroshimaArea
