trans_id,lang,translation
中黒瀬小学校前,zh-tw,中黑瀨小學前
くろせハイライフ前,ja,くろせハイライフ前
くろせハイライフ前,ja-Hrkt,くろせはいらいふまえ
くろせハイライフ前,en,Kurose Highlife-mae
くろせハイライフ前,ko,구로세 하이라이후 마에
くろせハイライフ前,zh-cn,黑濑Highlife前
くろせハイライフ前,zh-tw,黑瀨Highlife前
黒瀬中央団地前,ja,黒瀬中央団地前
黒瀬中央団地前,ja-Hrkt,くろせちゅうおうだんちまえ
黒瀬中央団地前,en,Kurose Chuo Danchi-mae
黒瀬中央団地前,ko,구로세 추오단치 마에
黒瀬中央団地前,zh-cn,黑濑中央团地前
黒瀬中央団地前,zh-tw,黑瀨中央團地前
鷹原,ja,鷹原
鷹原,ja-Hrkt,たかはら
鷹原,en,Takahara
鷹原,ko,다카하라
鷹原,zh-cn,鹰原
鷹原,zh-tw,鷹原
庚ハイツ,ja,庚ハイツ
庚ハイツ,ja-Hrkt,かのえはいつ
庚ハイツ,en,Kanoe Heights
庚ハイツ,ko,가노에 하이츠
庚ハイツ,zh-cn,庚公寓
庚ハイツ,zh-tw,庚公寓
狐ヶ城,ja,狐ヶ城
狐ヶ城,ja-Hrkt,こがじょう
狐ヶ城,en,Kogajo
狐ヶ城,ko,고가죠
狐ヶ城,zh-cn,狐城
狐ヶ城,zh-tw,狐城
松ヶ丘団地,ja,松ヶ丘団地
松ヶ丘団地,ja-Hrkt,まつがおかだんち
松ヶ丘団地,en,Matsugaoka Danchi
松ヶ丘団地,ko,마쓰가오카 단치
松ヶ丘団地,zh-cn,松丘团地
松ヶ丘団地,zh-tw,松丘團地
春日野二丁目,ja,春日野二丁目
春日野二丁目,ja-Hrkt,かすがのにちょうめ
春日野二丁目,en,Kasugano-nichome
春日野二丁目,ko,가스가노 2초메
春日野二丁目,zh-cn,春日野二丁目
春日野二丁目,zh-tw,春日野二丁目
春日野西,ja,春日野西
春日野西,ja-Hrkt,かすがのにし
春日野西,en,Kasugano-nishi
春日野西,ko,가스가노 니시
春日野西,zh-cn,春日野西
春日野西,zh-tw,春日野西
春日野一丁目,ja,春日野一丁目
春日野一丁目,ja-Hrkt,かすがのいっちょうめ
春日野一丁目,en,Kasugano-itchome (Kasugano 1)
春日野一丁目,ko,가스가노 1초메
春日野一丁目,zh-cn,春日野一丁目
春日野一丁目,zh-tw,春日野一丁目
康成病院前,ja,康成病院前
康成病院前,ja-Hrkt,こうせいびょういんまえ
康成病院前,en,Kosei Byoin-mae (Kosei Hospital)
康成病院前,ko,고세이 병원
康成病院前,zh-cn,康成病院前
康成病院前,zh-tw,康成病院前
楢原中央,ja,楢原中央
楢原中央,ja-Hrkt,ならはらちゅうおう
楢原中央,en,Narahara-chuo
楢原中央,ko,나라하라 추오
楢原中央,zh-cn,楢原中央
楢原中央,zh-tw,楢原中央
北上保田,ja,北上保田
北上保田,ja-Hrkt,きたかんぼうだ
北上保田,en,Kita-kamboda
北上保田,ko,기타칸보다
北上保田,zh-cn,北上保田
北上保田,zh-tw,北上保田
上保田,ja,上保田
上保田,ja-Hrkt,かんぼうだ
上保田,en,Kamboda
上保田,ko,간보다
上保田,zh-cn,上保田
上保田,zh-tw,上保田
広島国際大学,ja,広島国際大学
広島国際大学,ja-Hrkt,ひろしまこくさいだいがく
