daiya_sid,bin_no,course_sid
706e05b3-92a0-4657-98ef-942ba48fedd0,2,90962eef-521a-49cf-9376-0bb224e18a34
0aa90176-4bdb-4af2-aabb-a62f9a1d9de4,13,90962eef-521a-49cf-9376-0bb224e18a34
6a1b2da4-f07e-40cb-8ca3-a3db17d3e013,8,90962eef-521a-49cf-9376-0bb224e18a34
db1c9be4-d0ad-48ed-b629-a58fb0cb33ae,6,90962eef-521a-49cf-9376-0bb224e18a34
e9dc779c-55af-46fe-b142-6ad5e3b08394,4,90962eef-521a-49cf-9376-0bb224e18a34
59a8979a-79b4-49c4-9bfe-6254e9d09cc4,5,90962eef-521a-49cf-9376-0bb224e18a34
9bb3a88a-c294-4e2d-b6c9-71df49e90d59,3,90962eef-521a-49cf-9376-0bb224e18a34
1d2acca4-f702-4510-b824-7f5923166e94,10,90962eef-521a-49cf-9376-0bb224e18a34
3e373d1b-a461-4ceb-811f-83195c9f05f7,4,90962eef-521a-49cf-9376-0bb224e18a34
676c1297-844d-4fc0-a3e5-811bd2ea3f45,7,90962eef-521a-49cf-9376-0bb224e18a34
912c2a39-e75f-4d1e-9132-5cb2c7a5efb3,2,2827643d-e5e9-4ae4-9f84-0bf5bf982f6e
f772b5a2-6c8f-4f13-9932-44bf2a67c8d4,1,2827643d-e5e9-4ae4-9f84-0bf5bf982f6e
80831749-e2bc-4a20-bf93-ef13d0ac0a17,1,88a994ce-91fb-41de-a57f-0d342447a716
f2616cae-c4f7-4066-b797-f1a201d1eda7,2,88a994ce-91fb-41de-a57f-0d342447a716
2b2b416b-65ed-45d9-955e-5f3cf4ccf7b5,1,88a994ce-91fb-41de-a57f-0d342447a716
32ef6a69-1908-468a-8c29-539dadad71e2,2,88a994ce-91fb-41de-a57f-0d342447a716
a1b43d74-e950-4f43-8a4a-12efb692b1b2,3,88a994ce-91fb-41de-a57f-0d342447a716
b73cf489-8b5e-40e9-9368-7f2588193cc9,1,88a994ce-91fb-41de-a57f-0d342447a716
224d1a21-02ec-4320-936e-6e8fc3d7ca59,3,88a994ce-91fb-41de-a57f-0d342447a716
6703c158-0749-4a42-a605-91f4089d687e,2,88a994ce-91fb-41de-a57f-0d342447a716
90e0854a-fa87-4330-a98b-0d4c60045f54,1,521d4f74-23be-4c16-b24b-0e65fb96d4df
760c4b70-ce18-4929-99a2-10a7ee5f4bb7,1,63651f0c-f941-46e1-bac7-0f05d8eab446
44aa3ae8-73e4-4fbe-839f-0083855c0b82,11,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
3796a7a9-77e6-43b5-98fb-1182297dda18,3,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
ec0d7cd6-9a26-407a-a356-0e46dad02635,9,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f8fc8a07-37bd-4f0d-bfc7-19e24fb6308b,4,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
aa29338f-9212-4022-acd1-15cb6b0c2bf6,2,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
b4dc51cb-48cc-43c8-aed7-2b1a9f17df13,12,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
b93cfdfc-b2a7-4d4f-9a58-27c8af78450e,17,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
baa59150-74ba-47bc-af0c-2d86b452da3d,4,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
44658f21-3585-4161-a0cb-2ca473a17b7e,17,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
21b48090-7a7b-4043-a442-31ed272380f5,18,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
1f9a8fd2-9150-49f1-997c-1d9a0d7432d9,13,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
a194f820-9f01-47f8-8d04-1e9c34e3bc13,10,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
929251e3-977a-439d-aa11-233887b8c97f,5,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f5cbc5b4-43d4-4f70-ba05-241d927f5fc6,9,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
8f8bb601-a274-4242-92b6-25b4ba670b02,10,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
d7db4b38-119c-4e7c-91a2-4e733060f02d,3,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
c299466d-bff4-4620-8a07-5eeb06ac32d4,13,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f4d9d121-96df-4e9b-8b12-60bb56632fa6,18,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
b9499633-6f73-4b42-84fe-5ba872f7af16,11,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
b59325af-4802-4ad4-91fb-480b27a9abd7,5,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
16317b12-1607-48b9-afc6-3d499a48dec7,2,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
ee861b3f-866a-4ded-b973-3313bd714853,15,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
2044b430-4cd4-47da-924c-91c03b3cbecc,19,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
b1612a58-57eb-419b-a284-9481d58ad474,14,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
fb25411a-29e7-40a4-96cc-930c396e6082,15,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
012dca8b-4556-4d31-9ba5-a4f98af77579,6,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
588ef821-3f16-4f1f-887f-a6f1794231c7,4,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
ee1931ba-1386-4bf5-bd0c-a777f447fc96,8,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
9647f7d3-5680-43ac-b6c5-bf851928474d,16,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
4b490d95-cd3c-4676-8d47-b9b85b46b11d,5,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
8536a14a-c2c3-4354-97a3-b7c055b4c2d4,1,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
23ee6150-8857-48a9-9a0e-b041892021e4,27,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
12ffc417-77c7-4d2b-9916-b08cc6a356cc,28,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
12895ab4-8515-4d2a-90d2-ac9de411f7b6,17,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
a0182df6-f93a-4be1-814e-ad46d5c31733,25,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
72491faf-825e-4a3c-8b4a-726e8025f756,12,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
a8e9454e-0396-456d-9a37-728c7c058005,14,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
1843afc0-7f81-4472-9664-79355818e6ea,30,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
3bac1a33-153b-4e10-bc3a-79ffb4817b49,16,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
41942010-8e24-468c-983d-7a387d463174,19,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
4bd0709e-02f1-4312-a7f7-6671ff01c9dc,29,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f30b93da-cff8-4f94-9baf-6685abc1c743,19,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
324b65f0-cac0-4e0b-a0a8-6936b1e703e1,31,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
417572c2-036f-4d4d-898f-6a2555f2a77b,21,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
fe190f8f-4b5b-42be-9743-7f8dedd694e0,8,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
a2e6c689-ec65-4329-b148-7dc01446d003,22,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
97b1ee07-702f-4b8b-aa4f-838344771e73,6,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
fca96a6a-14a7-47b7-8338-847869134b81,13,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
6963a991-3f7c-4c90-85a5-8c7c10b0a3ac,24,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f1d04e20-89cc-46a5-b84a-8d38214e8272,10,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
be9a45ce-ec01-4dc2-a863-86ffda98d9dd,26,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
d5766feb-681e-4a23-93ce-898b2c6c7001,15,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
4b3c370a-b74a-4cfd-a857-8a4a75e6d0b0,6,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
852f7dc9-a65c-4280-a75d-f15bf87cc0db,12,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
2cbad260-ebf8-4fa5-928a-f00f9fedf887,1,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f1cf0f44-d92c-4f03-8507-eb2366ccd43f,23,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
390efda3-84ce-4617-8926-e323d58ffef3,2,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
d0be9844-650d-45c4-b9c7-e23cb5e146b4,16,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
7daa1342-daff-4d09-89a3-e6144ba69f5f,7,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
65b9c770-8deb-42f4-b3d8-c52905f407d9,7,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
dd9865e7-94e8-4634-b3c8-c585f83813bf,11,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
3b9c6527-64dd-4853-985e-c8cbc316902b,8,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
617452f9-2799-4f70-84a5-ccfe0ea6295c,20,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
2265fd7a-b27a-49b0-ae5e-d5ae3164dcc2,9,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f00d47fd-0b4c-45cb-b3ef-d2038eb2abcc,1,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
20e4df5f-490c-438e-b3e0-d042452237dd,7,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
caa217f6-7494-42c1-9c92-fd07c0200af0,18,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
405f956e-eef9-4344-9d8d-fd14c88db6ea,3,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
8b45c07b-8d3e-4fe3-a88c-fe1e47d25625,14,6c19fd10-7632-4762-ba6e-1c1fd0d7d20c
f008c0d6-edf6-4e64-a810-1f33b5ac712d,1,5cc76d24-8599-4e20-832f-1c9141cc3835
00fd04ab-8e37-4161-909c-29b62ee5af18,1,6ba1d46f-3908-4069-ab5f-1efcd9f6d952
1fd486b1-9da1-4c2e-afa4-4f2018fcbe3b,2,6ba1d46f-3908-4069-ab5f-1efcd9f6d952
5bd7bb83-ae94-4d14-a39d-a1ca2aa6c66a,1,6ba1d46f-3908-4069-ab5f-1efcd9f6d952
e5b008b7-1640-4f92-92c1-8ff37ab5b8d3,2,6ba1d46f-3908-4069-ab5f-1efcd9f6d952
795c3c2c-8a7c-4e27-b51e-7ce48f8b0e77,1,6ba1d46f-3908-4069-ab5f-1efcd9f6d952
51d18aa3-d4e2-42cc-8c72-d9d2b97f240c,2,6ba1d46f-3908-4069-ab5f-1efcd9f6d952
8cc95f1c-062a-4c6b-81bb-f27e04bae79b,1,a42e420c-1496-4a93-aaeb-263f19877510
4721be71-f8c9-4c03-96b1-ca61c143bf75,3,a42e420c-1496-4a93-aaeb-263f19877510
19862c76-1e83-4a31-b271-fe0194b73c25,5,a42e420c-1496-4a93-aaeb-263f19877510
c5748c62-7a1d-4786-ad2e-f8ee7384f19a,6,a42e420c-1496-4a93-aaeb-263f19877510
a04946a0-3bf7-4308-85e5-1938a8401a42,1,a42e420c-1496-4a93-aaeb-263f19877510
e3f8fd2b-5d2a-41f2-aa7c-1c0466c32c9d,4,a42e420c-1496-4a93-aaeb-263f19877510
8c67dbf6-ff9a-4413-b5e0-1bf3ee42abc3,7,a42e420c-1496-4a93-aaeb-263f19877510
b33b7016-da0b-4618-aff1-44caff476f40,3,a42e420c-1496-4a93-aaeb-263f19877510
ae65ba48-0231-46ba-8069-5b32ee30586b,2,a42e420c-1496-4a93-aaeb-263f19877510
91fe39f7-49a9-4eea-a23b-4a31691f5780,2,a42e420c-1496-4a93-aaeb-263f19877510
ab4c9670-fea2-4000-8f1f-8e9d19622ecc,4,a42e420c-1496-4a93-aaeb-263f19877510
ef7f95dd-ed06-469d-87e2-72ea39eba8b7,5,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
1480628a-6398-4866-8656-76b9db539fbb,8,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
fca1428d-15d9-4a26-b157-634c72367326,1,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
84dfd52f-cfe7-4433-82a0-8cf7b50f1407,2,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
396da1c4-2fcb-4b6d-a761-92f5a0afc4d7,3,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
7c2cf10d-ea66-4957-9ee2-a466c33133ee,4,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
ed9fe633-f599-4303-be2a-ade95e16e5ea,1,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
e118bd2d-4511-45dc-b701-2d7000975d86,1,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
59696b5e-53f7-4ccb-a460-2c85e1b55722,3,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
3422b58f-0901-45f7-98aa-18dc87708fd5,2,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
6cea262b-656b-4958-b647-166fe5aeb103,7,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
b20b77fd-07e4-451a-ab07-0aad59644cc1,5,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
72630d0e-899e-4824-9bde-0866ea537d49,4,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
2fb9669e-7342-4445-a3ae-0208f7fd5dbe,5,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
acde787a-7631-47b4-acdc-36285342b619,4,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
dbd52a3e-4d65-45fd-81e5-e1b50ba6e485,6,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
66d25760-3e31-470d-9c0c-e59236130ed4,6,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
27bfa7bf-7345-4925-be41-d58e3466fa05,2,ae8e1af6-1ebf-4747-8571-2b1e11f8390a
33cb75d5-7603-4c48-a1a5-57af3e28e711,2,bdfe2495-4cec-4256-bb48-2c3a1cf65dbd
b81e06c4-a518-483b-b2f1-bbff8bb046e3,4,bdfe2495-4cec-4256-bb48-2c3a1cf65dbd
3bf856f1-06b6-432e-8c32-a151f1dcf55d,1,bdfe2495-4cec-4256-bb48-2c3a1cf65dbd
c99e73ed-1cc7-4811-91c7-74a7d64ea75f,3,bdfe2495-4cec-4256-bb48-2c3a1cf65dbd
addb0ae4-346e-470c-a899-9da3941de87c,2,0f9460cc-ddc6-43cb-a561-2e5711a1694b
3349bdd9-afb0-4bd9-a9fa-9a6ea67b4570,3,0f9460cc-ddc6-43cb-a561-2e5711a1694b
45334312-ebb2-4c48-ba80-95dabdb5102e,1,0f9460cc-ddc6-43cb-a561-2e5711a1694b
e99fe8c2-806e-4878-b15a-63c8b4124447,2,0f9460cc-ddc6-43cb-a561-2e5711a1694b
c211204a-8006-4199-a92a-683ea83c9715,3,0f9460cc-ddc6-43cb-a561-2e5711a1694b
3263d703-96b3-4ec3-aa0c-486d5a88b03b,3,0f9460cc-ddc6-43cb-a561-2e5711a1694b
45905a8c-2b4d-4587-87ff-122565a88303,2,0f9460cc-ddc6-43cb-a561-2e5711a1694b
8f68732d-ae55-437f-bf9b-f1296c4f9fa8,1,0f9460cc-ddc6-43cb-a561-2e5711a1694b
182c706f-e3f6-4677-9227-f297bd1b02fa,1,0f9460cc-ddc6-43cb-a561-2e5711a1694b
ea722f1d-5507-49e4-9495-9995d037d5a7,1,b7cb7384-8f72-4d45-af37-30a10b999ab8
c9f52340-7024-4de3-bed3-ac8ca1f051a8,1,7c16cce1-65d5-4604-8881-3168dc5e0910
02a47c7d-9785-4944-8c33-49be4650f399,1,7c16cce1-65d5-4604-8881-3168dc5e0910
6f5ad610-4bb3-4408-80a5-ec0277635d21,1,7c16cce1-65d5-4604-8881-3168dc5e0910
d7c655a5-4bc2-4234-8a9f-e0c78d2c6b96,4,0b749614-f946-47a8-89f6-33933120e98e
98ead755-38fc-4735-b4b1-d1c683ba9512,4,0b749614-f946-47a8-89f6-33933120e98e
5331cc9a-eb49-434e-b686-dca6a1e49962,3,0b749614-f946-47a8-89f6-33933120e98e
968a839c-28b7-4b60-a9f8-3b12d2c077c7,1,0b749614-f946-47a8-89f6-33933120e98e
13774b91-a4dc-4339-b0f9-15c068c71b78,3,0b749614-f946-47a8-89f6-33933120e98e
3208e272-521c-4bc6-b251-20ce5b69a5c4,2,0b749614-f946-47a8-89f6-33933120e98e
0afceb40-37be-465f-bf1f-2575a45fc039,3,0b749614-f946-47a8-89f6-33933120e98e
b9ac3e54-ce39-46bf-aec2-b3733e222531,2,0b749614-f946-47a8-89f6-33933120e98e
61f717a0-f9f4-467a-bc4e-a9fbfc5384ac,1,0b749614-f946-47a8-89f6-33933120e98e
81f00924-4d5e-486b-b9a9-756adef7ff1d,1,0b749614-f946-47a8-89f6-33933120e98e
611bc346-5124-40e0-9bb9-7fba5e4dd420,2,0b749614-f946-47a8-89f6-33933120e98e
067cb97b-451a-4493-8241-5614193b6dcf,2,ad0feb66-64fe-4576-b7a9-357fd4aa84d4
370e6b8c-58d5-439a-9fe7-cde1a2f56fb0,1,ad0feb66-64fe-4576-b7a9-357fd4aa84d4
c5c16652-8ba4-4389-ab57-55d15cde8b08,2,c08f07dd-1a3f-432e-8c02-3606a4367140
4772d8c7-09c4-40a4-b6f4-1c4dc9f0a99c,1,c08f07dd-1a3f-432e-8c02-3606a4367140
5405ee38-ff46-47d6-9257-025a99923e6e,2,c08f07dd-1a3f-432e-8c02-3606a4367140
1acc7551-935a-41cd-bdf4-84dde3329592,1,c08f07dd-1a3f-432e-8c02-3606a4367140
c9023ef7-4476-496f-8141-67cd3b9ceeea,2,c08f07dd-1a3f-432e-8c02-3606a4367140
e7c04e5e-459a-464f-a35d-abaa93892e8c,1,c08f07dd-1a3f-432e-8c02-3606a4367140
75abedaa-21e4-49f7-a56e-63a4ea262a84,1,a904c5f0-d822-42b1-9c4c-382ce15b3ee1
43735848-d81b-46a4-ad01-4619ccc2bf48,2,a904c5f0-d822-42b1-9c4c-382ce15b3ee1
162de714-7556-4463-baba-e9dec810e8b0,1,1927dfa2-6edb-4eaf-852f-38a68ae3a757
7ff6714f-49ce-4975-b614-dcccb467adf0,6,1927dfa2-6edb-4eaf-852f-38a68ae3a757
8df52ec5-9356-4d38-9220-e76319db6817,4,1927dfa2-6edb-4eaf-852f-38a68ae3a757
0a2ed486-aeb9-4831-9df1-ce284bbb6832,8,1927dfa2-6edb-4eaf-852f-38a68ae3a757
31e1c1cc-355e-4a7c-aca1-c9bcf228eb6f,8,1927dfa2-6edb-4eaf-852f-38a68ae3a757
f288288a-8a54-40e8-9606-c9b0ce8fc856,7,1927dfa2-6edb-4eaf-852f-38a68ae3a757
9f2dccc4-3819-4587-be16-c59825907f08,7,1927dfa2-6edb-4eaf-852f-38a68ae3a757
330b4574-258a-49e8-a5da-c5746b3f691b,3,1927dfa2-6edb-4eaf-852f-38a68ae3a757
fa593014-5a59-4309-8aa0-d6643cef615f,2,1927dfa2-6edb-4eaf-852f-38a68ae3a757
2d865d0c-05f9-4f40-8d57-f95217b237d2,10,1927dfa2-6edb-4eaf-852f-38a68ae3a757
5d8613af-df07-44e7-a9cc-448ff83dcd0b,6,1927dfa2-6edb-4eaf-852f-38a68ae3a757
f7246aa5-b28f-4842-9f7f-4f8b5af497ce,2,1927dfa2-6edb-4eaf-852f-38a68ae3a757
a870d639-1ad6-4fa8-8983-4f69ee4b6976,2,1927dfa2-6edb-4eaf-852f-38a68ae3a757
bdbd5a4f-a191-44ce-a3be-6435032b4cde,3,1927dfa2-6edb-4eaf-852f-38a68ae3a757
a7ccc5c8-a02d-472c-b41e-684355892746,5,1927dfa2-6edb-4eaf-852f-38a68ae3a757
aac21d57-cbb9-4b83-a29d-6650463541da,8,1927dfa2-6edb-4eaf-852f-38a68ae3a757
44fe1039-023f-4e8b-a264-8a8103a7b3ed,5,1927dfa2-6edb-4eaf-852f-38a68ae3a757
f9dfa902-3600-4448-a894-7fec0bcee2ff,4,1927dfa2-6edb-4eaf-852f-38a68ae3a757
9dd36ba8-35b9-4b6d-9b06-7f783f2c4ed8,4,1927dfa2-6edb-4eaf-852f-38a68ae3a757
9e6499da-b408-40bb-80ec-ad5a8481171a,9,1927dfa2-6edb-4eaf-852f-38a68ae3a757
2b8d46f2-8406-4c9a-bdff-9a00e696a5ed,3,1927dfa2-6edb-4eaf-852f-38a68ae3a757
4e145481-db0a-45e5-8888-9ae6218f43e7,1,1927dfa2-6edb-4eaf-852f-38a68ae3a757
79d30cab-c731-47f6-af5f-984576159bba,5,1927dfa2-6edb-4eaf-852f-38a68ae3a757
3463e5ba-093b-4c04-8aa6-937286ee077f,7,1927dfa2-6edb-4eaf-852f-38a68ae3a757
d86ee303-d472-4f99-ba28-9e9cad16acc2,6,1927dfa2-6edb-4eaf-852f-38a68ae3a757
cf86c784-23aa-455b-9575-a4fdf5919c74,1,1927dfa2-6edb-4eaf-852f-38a68ae3a757
8eb95b07-9bf2-43e5-b5d7-82f0f6939ca0,1,ea75e351-30c0-4f16-8eb9-3d0d6d0cd505
416f9047-666f-4392-acca-8245198390fa,3,66ce9965-8423-4ca8-9d61-3dcc77d1581c
aa74e53f-7d95-4dde-a0fc-7a31e7e8a9f3,3,66ce9965-8423-4ca8-9d61-3dcc77d1581c
c522242e-8b2a-48f0-bf1d-9cd2dc201d56,3,66ce9965-8423-4ca8-9d61-3dcc77d1581c
6bd4814c-8d1a-4b0c-b519-92a0a741facb,1,66ce9965-8423-4ca8-9d61-3dcc77d1581c
3ef2ad51-db29-4a2d-8043-95e8f81f992e,4,66ce9965-8423-4ca8-9d61-3dcc77d1581c
65a9d4ed-77e3-4fc7-bb63-ae44367d5da5,7,66ce9965-8423-4ca8-9d61-3dcc77d1581c
6368090b-187a-412c-ab88-4b64b84b787a,2,66ce9965-8423-4ca8-9d61-3dcc77d1581c
c5fb968d-1580-46a5-9a63-5f1cc86ed527,4,66ce9965-8423-4ca8-9d61-3dcc77d1581c
