region_id,region_nm,admin_area_m2,uncovered_area_m2,uncovered_ratio,population,pop_density,bus_stop_cnt,subway_cnt,pop_norm,unc_norm,bus_sub_inv_norm,vulnerability_score,rank
11190710,대림2동,572128.4858428515,0.0,0.0,17436.0,30475.671866457644,12,1.0,0.6175926868817809,0.0,0.8857142857142857,0.4960913009567019,128
11160570,화곡2동,454291.5984530739,0.0,0.0,17007.0,37436.30755644877,28,0.0,0.7597208664468095,0.0,0.7428571428571429,0.4958507430703043,129
11190700,대림1동,498611.68961777486,0.0,0.0,15785.0,31657.901988018864,16,0.0,0.6417324669949752,0.0,0.8571428571428572,0.4946288569654847,130
11050650,자양2동,1656250.453726499,475782.91078838566,0.2872650749878392,26732.0,16140.07105015672,17,1.0,0.3248761969322279,0.3308819606949002,0.8380952380952381,0.4929716205883809,131
11150630,신월7동,1229742.7505784568,390702.4265034399,0.3177106970703084,18057.0,14683.558810577437,19,0.0,0.2951358912553696,0.3659502930692753,0.8285714285714285,0.4915870122557043,132
11050580,중곡4동,2311686.9560514,1139594.5945351413,0.4929709844803928,27213.0,11771.92263371275,34,0.0,0.2356836274386456,0.5678212219758101,0.6857142857142857,0.4914423145924847,133
11230670,도곡2동,990008.5131403382,75.94724651413895,7.671373074685175e-05,32199.0,32523.96274640483,19,0.0,0.6594164321476268,8.836155819781955e-05,0.8285714285714285,0.4910651533514935,134
11140590,용강동,790016.0319886446,98063.1997760498,0.1241281136146099,21497.0,27210.840197618912,22,1.0,0.5509285771158388,0.1429751027405616,0.7904761904761904,0.489845357209755,135
11240630,석촌동,946183.879225404,6225.890747322461,0.0065800008687733,30682.0,32427.10077148841,19,1.0,0.65743862196231,0.0075790751414039,0.819047619047619,0.4897415543299399,136
11240780,잠실7동,722932.199295342,164792.8199526457,0.2279505880541396,9340.0,12919.60713481002,4,1.0,0.2591180256920271,0.2625614600734258,0.961904761904762,0.4895828017311709,137
11070600,상봉2동,676924.923790068,0.0,0.0,21802.0,32207.41212767248,18,1.0,0.6529528323868597,0.0,0.8285714285714285,0.4889030061162351,138
11190750,도림동,585455.3514027644,0.0,0.0,19572.0,33430.388761679336,22,0.0,0.677924609446231,0.0,0.8,0.4877151211172562,139
11180600,시흥4동,821105.7615013814,153366.7516694209,0.1867807520787477,19060.0,23212.600487845844,23,0.0,0.4692891182038068,0.2151406030492929,0.7904761904761904,0.4867189508706658,140
11180590,시흥3동,1260465.2987393353,500107.6194250401,0.3967642900802004,10159.0,8059.722080536932,16,0.0,0.1598847593033929,0.4570069864602037,0.8571428571428572,0.4864314189591298,141
11070720,면목3·8동,1613531.4223063595,638255.5795148255,0.395564394155096,24127.0,14952.916110870165,30,1.0,0.3006358577021418,0.4556249043663564,0.7142857142857143,0.4852803371968902,142
