trans_id,lang,translation
北部医療センター,en,North Medical Center
北部医療センター,ko,북부 의료센터 아사 시민병원
北部医療センター,zh-cn,北部医疗中心 安佐市民医院
北部医療センター,zh-tw,北部醫療中心 安佐市民醫院
北部医療センター安佐市民病院,ja,北部医療センター安佐市民病院
北部医療センター安佐市民病院,ja-Hrkt,ホクブイリョウセンターアサシミンビョウイン
北部医療センター安佐市民病院,en,North Medical Center
北部医療センター安佐市民病院,ko,북부 의료센터 아사 시민병원
北部医療センター安佐市民病院,zh-cn,北部医疗中心 安佐市民医院
北部医療センター安佐市民病院,zh-tw,北部醫療中心 安佐市民醫院
長井,ja,長井
長井,ja-Hrkt,ながい
長井,en,Nagai
長井,ko,나가이
長井,zh-cn,永井
長井,zh-tw,永井
中河戸,ja,中河戸
中河戸,ja-Hrkt,なかこうど
中河戸,en,Naka-kodo
中河戸,ko,나카코도
中河戸,zh-cn,中河户
中河戸,zh-tw,中河戶
河戸帆待川駅,ja,河戸帆待川駅
河戸帆待川駅,ja-Hrkt,コウドホマチガワエキ
河戸帆待川駅,en,Kodo-Homachigawa Sta.
河戸帆待川駅,ko,고도호마치가와 역
河戸帆待川駅,zh-cn,河户帆待川站
河戸帆待川駅,zh-tw,河戶帆待川站
大畑,ja,大畑
大畑,ja-Hrkt,おおばた
大畑,en,Obata
大畑,ko,오바타
大畑,zh-cn,大畑
大畑,zh-tw,大畑
大畑農協前,ja,大畑農協前
大畑農協前,ja-Hrkt,おおばたのうきょうまえ
大畑農協前,en,Obata Nokyo-mae
大畑農協前,ko,오바 노쿄 마에
大畑農協前,zh-cn,大畑农协前
大畑農協前,zh-tw,大畑農協前
下大畑,ja,下大畑
下大畑,ja-Hrkt,しもおおばた
下大畑,en,Shimo-obata
下大畑,ko,시모오바타
下大畑,zh-cn,下大畑
下大畑,zh-tw,下大畑
中綾ヶ谷,ja,中綾ヶ谷
中綾ヶ谷,ja-Hrkt,なかあやがたに
中綾ヶ谷,en,Naka-ayagatani
中綾ヶ谷,ko,나카아야가타니
中綾ヶ谷,zh-cn,中绫谷
中綾ヶ谷,zh-tw,中綾谷
迎川橋,ja,迎川橋
迎川橋,ja-Hrkt,むかえがわばし
迎川橋,en,Mukaegawabashi
迎川橋,ko,무카에가와바시
迎川橋,zh-cn,迎川桥
迎川橋,zh-tw,迎川橋
安佐営業所,ja,安佐営業所
安佐営業所,ja-Hrkt,あさえいぎょうしょ
安佐営業所,en,Asa Eigyosho
安佐営業所,ko,아사 영업소
安佐営業所,zh-cn,安佐营业所
安佐営業所,zh-tw,安佐營業所
関の内,ja,関の内
関の内,ja-Hrkt,せきのうち
関の内,en,Sekinouchi
関の内,ko,세키노우치
関の内,zh-cn,关之内
関の内,zh-tw,關之內
ふじビレッジ,ja,ふじビレッジ
ふじビレッジ,ja-Hrkt,ふじびれっじ
ふじビレッジ,en,Fuji Village
ふじビレッジ,ko,후지 빌리지
ふじビレッジ,zh-cn,Fuji Village
ふじビレッジ,zh-tw,Fuji Village
ふじビレッジ中,ja,ふじビレッジ中
ふじビレッジ中,ja-Hrkt,ふじびれっじなか
ふじビレッジ中,en,Fuji Village-naka
ふじビレッジ中,ko,후지 빌리지 나카
ふじビレッジ中,zh-cn,Fuji Village中
ふじビレッジ中,zh-tw,Fuji Village中
ふじビレッジ下,ja,ふじビレッジ下
ふじビレッジ下,ja-Hrkt,ふじびれっじしも
ふじビレッジ下,en,Fuji Village-shimo
ふじビレッジ下,ko,후지 빌리지 시모
ふじビレッジ下,zh-cn,Fuji Village下
ふじビレッジ下,zh-tw,Fuji Village下
清和中学校前,ja,清和中学校前
清和中学校前,ja-Hrkt,せいわちゅうがっこうまえ
清和中学校前,en,Seiwa Chugakko-mae (Seiwa Junior High School)
清和中学校前,ko,세이와 중학교
清和中学校前,zh-cn,清和中学
清和中学校前,zh-tw,清和中學
安佐出張所前,ja,安佐出張所前
安佐出張所前,ja-Hrkt,あさしゅっちょうしょまえ
安佐出張所前,en,Asa Shutchosho-mae (Asa Branch Office)
安佐出張所前,ko,아사 출장소
安佐出張所前,zh-cn,安佐办事处前
安佐出張所前,zh-tw,安佐辦事處前
宇津,ja,宇津
宇津,ja-Hrkt,うづ
宇津,en,Uzu
宇津,ko,우즈
宇津,zh-cn,宇津
宇津,zh-tw,宇津
飯室毛木,ja,飯室毛木
飯室毛木,ja-Hrkt,いむろけぎ
飯室毛木,en,Imuro Kegi
飯室毛木,ko,이무로케기
飯室毛木,zh-cn,饭室毛木
飯室毛木,zh-tw,飯室毛木
壬辰橋,ja,壬辰橋
壬辰橋,ja-Hrkt,じんしんばし
壬辰橋,en,Jinshimbashi
壬辰橋,ko,진신바시
壬辰橋,zh-cn,壬辰桥
壬辰橋,zh-tw,壬辰橋
毛木会館前,ja,毛木会館前
毛木会館前,ja-Hrkt,けぎかいかんまえ
毛木会館前,en,Kegi Kaikan-mae
毛木会館前,ko,게기 카이칸 마에
毛木会館前,zh-cn,毛木会馆前
毛木会館前,zh-tw,毛木會館前
姫瀬,ja,姫瀬
姫瀬,ja-Hrkt,ひめせ
姫瀬,en,Himese
姫瀬,ko,히메세
姫瀬,zh-cn,姬濑
姫瀬,zh-tw,姬瀨
風呂崎神社前,ja,風呂崎神社前
風呂崎神社前,ja-Hrkt,ふろさきじんじゃまえ
風呂崎神社前,en,Furosaki Jinja-mae (Furosaki Jinja Shrine)
風呂崎神社前,ko,후로사키진자 신사
風呂崎神社前,zh-cn,风吕崎神社前
風呂崎神社前,zh-tw,風呂崎神社前
中河内,ja,中河内
中河内,ja-Hrkt,なかごうち
中河内,en,Naka-gochi
中河内,ko,나카고치
中河内,zh-cn,中河内
中河内,zh-tw,中河內
共栄橋北,ja,共栄橋北
共栄橋北,ja-Hrkt,きょうえいばしきた
共栄橋北,en,Kyoeibashi-kita
共栄橋北,ko,교에이바시 키타
共栄橋北,zh-cn,共荣桥北
共栄橋北,zh-tw,共榮橋北
大野,ja,大野
大野,ja-Hrkt,おおの
大野,en,Ono
大野,ko,오노
大野,zh-cn,大野
大野,zh-tw,大野
今井田集会所前,ja,今井田集会所前
今井田集会所前,ja-Hrkt,いまいだしゅうかいしょまえ
今井田集会所前,en,Imaida Shukaisho-mae
今井田集会所前,ko,이마이다 슈카이쇼 마에
今井田集会所前,zh-cn,今井田集会所前
今井田集会所前,zh-tw,今井田集會所前
今井田,ja,今井田
今井田,ja-Hrkt,いまいだ
今井田,en,Imaida
今井田,ko,이마이다
今井田,zh-cn,今井田
今井田,zh-tw,今井田
安佐北区役所入口,ja,安佐北区役所入口
安佐北区役所入口,ja-Hrkt,あさきたくやくしょいりぐち
安佐北区役所入口,en,Asakita Kuyakusho-iriguchi (Asakita Ward Office)
安佐北区役所入口,ko,아사키타 구청
安佐北区役所入口,zh-cn,安佐北区政府入口
安佐北区役所入口,zh-tw,安佐北區政府入口
安佐北大橋東,ja,安佐北大橋東
安佐北大橋東,ja-Hrkt,あさきたおおはしひがし
安佐北大橋東,en,Asakita-ohashi-higashi
安佐北大橋東,ko,아사키타 오하시 히가시
安佐北大橋東,zh-cn,安佐北大桥东
安佐北大橋東,zh-tw,安佐北大橋東
大毛寺薬師堂前,ja,大毛寺薬師堂前
大毛寺薬師堂前,ja-Hrkt,オオモジヤクシドウマ
大毛寺薬師堂前,en,Omoji-Yakushido-mae
大毛寺薬師堂前,ko,오모지 야쿠시도 마에
大毛寺薬師堂前,zh-cn,大毛寺药师堂前
大毛寺薬師堂前,zh-tw,大毛寺藥師堂前
可部三丁目,ja,可部三丁目
可部三丁目,ja-Hrkt,カベサンチョウメ
可部三丁目,en,Kabe-sanchome (Kabe 3)
可部三丁目,ko,가베 3초메
可部三丁目,zh-cn,可部三丁目
可部三丁目,zh-tw,可部三丁目
台中央,ja,台中央
台中央,ja-Hrkt,ダアチュウオウ
台中央,en,Da-Chuo
台中央,ko,다추오
台中央,zh-cn,台中央
台中央,zh-tw,臺中央
新建団地入口,ja,新建団地入口
新建団地入口,ja-Hrkt,シンダテダンチイリグ
新建団地入口,en,Shindate Danchi-iriguchi
新建団地入口,ko,신다테 단치 이리구치
新建団地入口,zh-cn,新建团地入口
新建団地入口,zh-tw,新建團地入口
可部高校入口,ja,可部高校入口
可部高校入口,ja-Hrkt,カベコウコウイリグチ
可部高校入口,en,Kabe Koko-iriguchi (Kabe High School)
可部高校入口,ko,가베 고등학교
可部高校入口,zh-cn,可部高中入口
可部高校入口,zh-tw,可部高中入口
可部南集会所前,ja,可部南集会所前
可部南集会所前,ja-Hrkt,カベミナミシュウカイ
可部南集会所前,en,Kabe-minami Shukaisho-mae
可部南集会所前,ko,가베 미나미 슈카이쇼 마에
可部南集会所前,zh-cn,可部南集会所前
可部南集会所前,zh-tw,可部南集會所前
可部南郵便局前,ja,可部南郵便局前
可部南郵便局前,ja-Hrkt,カベミナミユウビンキ
可部南郵便局前,en,Kabe-minami Yubinkyoku-mae (Kabe-minami Post Office)
可部南郵便局前,ko,가베 미나미 우체국 마에
可部南郵便局前,zh-cn,可部南邮局前
可部南郵便局前,zh-tw,可部南郵局前
可部南二丁目,ja,可部南二丁目
可部南二丁目,ja-Hrkt,カベミナミニチョウメ
可部南二丁目,en,Kabe-minami-nichome (Kabe-minami 2)
可部南二丁目,ko,가베 미나미 2초메
可部南二丁目,zh-cn,可部南二丁目
可部南二丁目,zh-tw,可部南二丁目
安佐北区スポーツセンター前,ja,安佐北区スポーツセンター前
安佐北区スポーツセンター前,ja-Hrkt,アサキタクスポーツセ
安佐北区スポーツセンター前,en,Asakitaku Sports Center-mae
安佐北区スポーツセンター前,ko,아사키타쿠 스포츠센터 마에
安佐北区スポーツセンター前,zh-cn,安佐北区体育中心前
安佐北区スポーツセンター前,zh-tw,安佐北區體育中心前
深川一丁目,ja,深川一丁目
深川一丁目,ja-Hrkt,フカワイッチョウメ
深川一丁目,en,Fukawa-itchome  (Fukawa 1)
深川一丁目,ko,후카와 1초메
深川一丁目,zh-cn,深川一丁目
深川一丁目,zh-tw,深川一丁目
円正寺前,ja,円正寺前
円正寺前,ja-Hrkt,エンショウジマエ
円正寺前,en,Enshoji -mae　(Enshoji Temple)
円正寺前,ko,엔쇼지 마에
円正寺前,zh-cn,圆正寺前
円正寺前,zh-tw,圓正寺前
今吉田公民館,ja,今吉田公民館
今吉田公民館,ja-Hrkt,イマヨシダコウミンカ
今吉田中央,ja,今吉田中央
今吉田中央,ja-Hrkt,イマヨシダチュウオウ
切田,ja,切田
切田,ja-Hrkt,キリタ
大釘,ja,大釘
大釘,ja-Hrkt,オオクギ
大釘中,ja,大釘中
大釘中,ja-Hrkt,オオクギナカ
大釘下,ja,大釘下
大釘下,ja-Hrkt,オオクギシモ
大釘口,ja,大釘口
大釘口,ja-Hrkt,オオクギグチ
西が迫,ja,西が迫
西が迫,ja-Hrkt,ニシガサコ
楓原,ja,楓原
楓原,ja-Hrkt,カエデバラ
下楓原,ja,下楓原
下楓原,ja-Hrkt,シモカエデバラ
野外センター口,ja,野外センター口
野外センター口,ja-Hrkt,ヤガイセンターグチ
小河内集会所前,ja,小河内集会所前
小河内集会所前,ja-Hrkt,オガウチシュウカイシ
小河内三谷口,ja,小河内三谷口
小河内三谷口,ja-Hrkt,オガウチミタニグチ
小河内郵便局,ja,小河内郵便局
小河内郵便局,ja-Hrkt,オガウチユウビンキョ
三根橋,ja,三根橋
三根橋,ja-Hrkt,ミネバシ
小河内黒瀬口,ja,小河内黒瀬口
小河内黒瀬口,ja-Hrkt,オガウチクロセグチ
大畠,ja,大畠
大畠,ja-Hrkt,オオバタケ
万福寺,ja,万福寺
万福寺,ja-Hrkt,マンプクジ
平,ja,平
平,ja-Hrkt,ヒラ
平,en,Hira
平,ko,히라
平,zh-cn,平
平,zh-tw,平
小峠,ja,小峠
小峠,ja-Hrkt,コトウゲ
小峠下,ja,小峠下
小峠下,ja-Hrkt,コトウゲシモ
宇賀井野,ja,宇賀井野
宇賀井野,ja-Hrkt,ウガイノ
小浜,ja,小浜
小浜,ja-Hrkt,コハマ
上布,ja,上布
上布,ja-Hrkt,カミヌノ
布,ja,布
布,ja-Hrkt,ヌノ
油木,ja,油木
油木,ja-Hrkt,ユキ
飯室西,ja,飯室西
飯室西,ja-Hrkt,イムロニシ
グリーンライフ入口,ja,グリーンライフ入口
グリーンライフ入口,ja-Hrkt,グリーンライフイリグ
グリーンライフ入口,en,Green Life-iriguchi
グリーンライフ入口,ko,그린 라이후 이리구치
グリーンライフ入口,zh-cn,Green Life入口
グリーンライフ入口,zh-tw,Green Life入口
鈴張,ja,鈴張
鈴張,ja-Hrkt,スズハリ
広浜橋,ja,広浜橋
広浜橋,ja-Hrkt,コウヒンバシ
中祖,ja,中祖
中祖,ja-Hrkt,ナカソ
林橋,ja,林橋
林橋,ja-Hrkt,ハヤシバシ
戸崎,ja,戸崎
戸崎,ja-Hrkt,トサキ
城谷,ja,城谷
城谷,ja-Hrkt,ジョウタニ
関ノ城,ja,関ノ城
関ノ城,ja-Hrkt,セキノジョウ
竹迫,ja,竹迫
竹迫,ja-Hrkt,タケサコ
藪谷,ja,藪谷
藪谷,ja-Hrkt,ヤブダニ
笹原,ja,笹原
笹原,ja-Hrkt,ササハラ
明神峠,ja,明神峠
明神峠,ja-Hrkt,ミョウジントウゲ
丸押,ja,丸押
丸押,ja-Hrkt,マルオシ
桑ノ木,ja,桑ノ木
桑ノ木,ja-Hrkt,クワノキ
新光,ja,新光
新光,ja-Hrkt,ニイミツ
片山橋,ja,片山橋
片山橋,ja-Hrkt,カタヤマバシ
大栗,ja,大栗
大栗,ja-Hrkt,オオグリ
田中橋,ja,田中橋
田中橋,ja-Hrkt,タナカバシ
森藤,ja,森藤
森藤,ja-Hrkt,モリトウ
本地,ja,本地
本地,ja-Hrkt,ホンジ
本地市,ja,本地市
本地市,ja-Hrkt,ホンジイチ
別所口,ja,別所口
別所口,ja-Hrkt,ベッショグチ
千坊,ja,千坊
千坊,ja-Hrkt,センボウ
下本地,ja,下本地
下本地,ja-Hrkt,シモホンジ
城ヶ峠,ja,城ヶ峠
城ヶ峠,ja-Hrkt,ジョウガタオ
小南,ja,小南
小南,ja-Hrkt,コミナミ
有田,ja,有田
有田,ja-Hrkt,アリタ
頼信,ja,頼信
頼信,ja-Hrkt,ヨリノブ
広島北部農協千代田本部前,ja,広島北部農協千代田本部前
広島北部農協千代田本部前,ja-Hrkt,ヒロシマホクブノウキ
北広島町役場前,ja,北広島町役場前
北広島町役場前,ja-Hrkt,キタヒロシマチョウヤ
千代田インター,ja,千代田インター
千代田インター,ja-Hrkt,チヨダインター
壬生口,ja,壬生口
壬生口,ja-Hrkt,ミブグチ
千代田ＮＴＴ前,ja,千代田ＮＴＴ前
千代田ＮＴＴ前,ja-Hrkt,チヨダエヌティティマ
八重,ja,八重
八重,ja-Hrkt,ヤエ
八重三丁目,ja,八重三丁目
八重三丁目,ja-Hrkt,ヤエサンチョウメ
八重新地,ja,八重新地
八重新地,ja-Hrkt,ヤエシンチ
今田口,ja,今田口
今田口,ja-Hrkt,イマダグチ
八重小学校入口,ja,八重小学校入口
八重小学校入口,ja-Hrkt,ヤエショウガッコウイ
八重五日市,ja,八重五日市
八重五日市,ja-Hrkt,ヤエイツカイチ
千代田高校前,ja,千代田高校前
千代田高校前,ja-Hrkt,チヨダコウコウマエ
下浜が谷,ja,下浜が谷
下浜が谷,ja-Hrkt,しもはまがたに
下浜が谷,en,Shimo-hamagatani
下浜が谷,ko,시모하마가타니
下浜が谷,zh-cn,下滨谷
下浜が谷,zh-tw,下濱谷
下浜ヶ谷,ja,下浜ヶ谷
下浜ヶ谷,ja-Hrkt,しもはまがたに
下浜ヶ谷,en,Shimo-hamagatani
下浜ヶ谷,ko,시모하마가타니
下浜ヶ谷,zh-cn,下滨谷
下浜ヶ谷,zh-tw,下濱谷
大杉,ja,大杉
大杉,ja-Hrkt,おおすぎ
大杉,en,Osugi
大杉,ko,오스기
大杉,zh-cn,大杉
大杉,zh-tw,大杉
大林,ja,大林
大林,ja-Hrkt,おおばやし
大林,en,Obayashi
大林,ko,오바야시
大林,zh-cn,大林
大林,zh-tw,大林
大林車庫,ja,大林車庫
大林車庫,ja-Hrkt,おおばやししゃこ
大林車庫,en,Obayashi Shako (Obayashi Depot)
大林車庫,ko,오바야시 차고
大林車庫,zh-cn,大林车库
大林車庫,zh-tw,大林車庫
洞庭,ja,洞庭
洞庭,ja-Hrkt,どうにわ
洞庭,en,Doniwa
洞庭,ko,도니와
洞庭,zh-cn,洞庭
洞庭,zh-tw,洞庭
下大林,ja,下大林
下大林,ja-Hrkt,しもおおばやし
下大林,en,Shimo-obayashi
下大林,ko,시모오바야시
下大林,zh-cn,下大林
下大林,zh-tw,下大林
大林二丁目,ja,大林二丁目
大林二丁目,ja-Hrkt,がらすのさと
大林二丁目,en,Obayashi-nichome (Obayashi 2)
大林二丁目,ko,오바야시 2초메
大林二丁目,zh-cn,大林二丁目
大林二丁目,zh-tw,大林二丁目
上町屋,ja,上町屋
上町屋,ja-Hrkt,かみまちや
上町屋,en,Kami-machiya
上町屋,ko,가미마치야
上町屋,zh-cn,上町屋
上町屋,zh-tw,上町屋
町屋,ja,町屋
町屋,ja-Hrkt,まちや
町屋,en,Machiya
町屋,ko,마치야
町屋,zh-cn,町屋
町屋,zh-tw,町屋
町屋記念碑前,ja,町屋記念碑前
町屋記念碑前,ja-Hrkt,まちやきねんひまえ
町屋記念碑前,en,Machiya Kinenhi-mae (Machiya Monument)
町屋記念碑前,ko,마치야 기념비
町屋記念碑前,zh-cn,町屋记念碑
町屋記念碑前,zh-tw,町屋記念碑
三入,ja,三入
三入,ja-Hrkt,みいり
三入,en,Miiri
三入,ko,미이리
三入,zh-cn,三入
三入,zh-tw,三入
下町屋,ja,下町屋
下町屋,ja-Hrkt,しもまちや
下町屋,en,Shimo-machiya
下町屋,ko,시모마치야
下町屋,zh-cn,下町屋
下町屋,zh-tw,下町屋
土居橋,ja,土居橋
土居橋,ja-Hrkt,どいばし
土居橋,en,Doibashi
土居橋,ko,도이바시
土居橋,zh-cn,土居桥
土居橋,zh-tw,土居橋
南原口,ja,南原口
南原口,ja-Hrkt,なばらぐち
南原口,en,Nabara-guchi
南原口,ko,나바라 구치
南原口,zh-cn,南原口
南原口,zh-tw,南原口
可部中学校前,ja,可部中学校前
可部中学校前,ja-Hrkt,かべちゅうがっこうまえ
可部中学校前,en,Kabe Chugakko-mae (Kabe Junior High School)
可部中学校前,ko,가베 중학교
可部中学校前,zh-cn,可部中学前
可部中学校前,zh-tw,可部中學前
桐陽台駐車場,ja,桐陽台駐車場
桐陽台駐車場,ja-Hrkt,とうようだいちゅうしゃじょう
桐陽台駐車場,en,Toyodai Chushajo (Toyodai Parking Lot)
桐陽台駐車場,ko,도요다이 주차장
桐陽台駐車場,zh-cn,桐阳台停车场
桐陽台駐車場,zh-tw,桐陽臺停車場
桐陽台上,ja,桐陽台上
桐陽台上,ja-Hrkt,とうようだいかみ
桐陽台上,en,Toyodai-kami
桐陽台上,ko,도요다이 카미
桐陽台上,zh-cn,桐阳台上
桐陽台上,zh-tw,桐陽臺上
桐陽台,ja,桐陽台
桐陽台,ja-Hrkt,とうようだい
桐陽台,en,Toyodai
桐陽台,ko,도요다이
桐陽台,zh-cn,桐阳台
桐陽台,zh-tw,桐陽臺
近隣公園前,ja,近隣公園前
近隣公園前,ja-Hrkt,きんりんこうえんまえ
近隣公園前,en,Kinrin Koen-mae (Kinrin Park)
近隣公園前,ko,긴린 공원
近隣公園前,zh-cn,近邻公园前
近隣公園前,zh-tw,近鄰公園前
広島中等教育学校,ja,広島中等教育学校
広島中等教育学校,ja-Hrkt,ひろしまちゅうとうきょういくがっこう
広島中等教育学校,en,Hiroshima Chutoukyouiku Gakko(Hiroshima Secondary School)
広島中等教育学校,ko,히로시마 중등교육 학교
広島中等教育学校,zh-cn,广岛中等教育学校
広島中等教育学校,zh-tw,廣島中等教育學校
三入中学校,ja,三入中学校
三入中学校,ja-Hrkt,みいりちゅうがっこう
三入中学校,en,Miiri Chugakko (Miiri Junior High School)
三入中学校,ko,미이리 중학교
三入中学校,zh-cn,三入中学
三入中学校,zh-tw,三入中學
三入東小学校,ja,三入東小学校
三入東小学校,ja-Hrkt,みいりひがししょうがっこう
三入東小学校,en,Miiri-higashi Shogakko (Miiri-higashi Elementary School)
三入東小学校,ko,미이리 히가시 초등학교
三入東小学校,zh-cn,三入东小学
三入東小学校,zh-tw,三入東小學
有楽橋,ja,有楽橋
有楽橋,ja-Hrkt,ゆうらくばし
有楽橋,en,Yurakubashi
有楽橋,ko,유라쿠바시
有楽橋,zh-cn,有乐桥
有楽橋,zh-tw,有樂橋
桐陽台入口,ja,桐陽台入口
桐陽台入口,ja-Hrkt,とうようだいいりぐち
桐陽台入口,en,Toyodai-iriguchi
桐陽台入口,ko,도요다이 이리구치
桐陽台入口,zh-cn,桐阳台入口
桐陽台入口,zh-tw,桐陽臺入口
桐原,ja,桐原
桐原,ja-Hrkt,とげ
桐原,en,Toge
桐原,ko,도게
桐原,zh-cn,桐原
桐原,zh-tw,桐原
公会堂前,ja,公会堂前
公会堂前,ja-Hrkt,こうかいどうまえ（とげ）
公会堂前,en,Kokaido-mae (Public Hall)
公会堂前,ko,고카이도 마에 （도게)
公会堂前,zh-cn,公会堂前（桐原）
公会堂前,zh-tw,公會堂前（桐原）
中桐原,ja,中桐原
中桐原,ja-Hrkt,なかとげ
中桐原,en,Naka-toge
中桐原,ko,나카토게
中桐原,zh-cn,中桐原
中桐原,zh-tw,中桐原
山根,ja,山根
山根,ja-Hrkt,やまね
山根,en,Yamane
山根,ko,야마네
山根,zh-cn,山根
山根,zh-tw,山根
下桐原,ja,下桐原
下桐原,ja-Hrkt,しもとげ
下桐原,en,Shimo-toge
下桐原,ko,시모토게
下桐原,zh-cn,下桐原
下桐原,zh-tw,下桐原
訓練場前,ja,訓練場前
訓練場前,ja-Hrkt,くんれんじょうまえ
訓練場前,en,Kunrenjo-mae
訓練場前,ko,군렌조 마에
訓練場前,zh-cn,训练场前
訓練場前,zh-tw,訓練場前
研修センター前,ja,研修センター前
研修センター前,ja-Hrkt,けんしゅうせんたーまえ
研修センター前,en,Kenshu Center-mae
研修センター前,ko,겐슈 센터 마에
研修センター前,zh-cn,研修中心前
研修センター前,zh-tw,研修中心前
スポーツセンター前,ja,スポーツセンター前
スポーツセンター前,ja-Hrkt,すぽーつせんたーまえ
スポーツセンター前,en,Sports Center-mae
スポーツセンター前,ko,스포츠센터 마에
スポーツセンター前,zh-cn,体育中心前
スポーツセンター前,zh-tw,體育中心前
変電所口,ja,変電所口
変電所口,ja-Hrkt,へんでんしょぐち
変電所口,en,Hendensho-guchi
変電所口,ko,헨덴쇼 구치
変電所口,zh-cn,变电站口
変電所口,zh-tw,變電站口
南原中組,ja,南原中組
南原中組,ja-Hrkt,なばらなかぐみ
南原中組,en,Nabara-nakagumi
南原中組,ko,나바라나카구미
南原中組,zh-cn,南原中组
南原中組,zh-tw,南原中組
砂屋,ja,砂屋
砂屋,ja-Hrkt,すなや
砂屋,en,Sunaya
砂屋,ko,스나야
砂屋,zh-cn,砂屋
砂屋,zh-tw,砂屋
幡崎神社前,ja,幡崎神社前
幡崎神社前,ja-Hrkt,はたさきじんじゃまえ
幡崎神社前,en,Hatasaki Jinja-mae (Hatasaki Jinja Shrine)
幡崎神社前,ko,하타사키진자 신사
幡崎神社前,zh-cn,幡崎神社前
幡崎神社前,zh-tw,幡崎神社前
南原下組,ja,南原下組
南原下組,ja-Hrkt,なばらしもぐみ
南原下組,en,Nabara-shimogumi
南原下組,ko,나바라 시모구미
南原下組,zh-cn,南原下组
南原下組,zh-tw,南原下組
重清橋,ja,重清橋
重清橋,ja-Hrkt,しげきよばし
重清橋,en,Shigekiyobashi
重清橋,ko,시게키요바시
重清橋,zh-cn,重清桥
重清橋,zh-tw,重清橋
九品寺上,ja,九品寺上
九品寺上,ja-Hrkt,くおんじかみ
九品寺上,en,Kuonji-kami
九品寺上,ko,구온지 카미
九品寺上,zh-cn,九品寺上
九品寺上,zh-tw,九品寺上
九品寺,ja,九品寺
九品寺,ja-Hrkt,くおんじ
九品寺,en,Kuonji
九品寺,ko,구온지
九品寺,zh-cn,九品寺
九品寺,zh-tw,九品寺
南原ダム口,ja,南原ダム口
南原ダム口,ja-Hrkt,なばらだむぐち
南原ダム口,en,Nabara Dam-guchi
南原ダム口,ko,나바라 댐 구치
南原ダム口,zh-cn,南原水坝口
南原ダム口,zh-tw,南原水壩口
南原,ja,南原
南原,ja-Hrkt,なばら
南原,en,Nabara
南原,ko,나바라
南原,zh-cn,南原
南原,zh-tw,南原
鳥屋ヶ森,ja,鳥屋ヶ森
鳥屋ヶ森,ja-Hrkt,とやがもり
鳥屋ヶ森,en,Toyagamori
鳥屋ヶ森,ko,도야가모리
鳥屋ヶ森,zh-cn,鸟屋森
鳥屋ヶ森,zh-tw,鳥屋森
紙田,ja,紙田
紙田,ja-Hrkt,かみた
紙田,en,Kamita
紙田,ko,가미타
紙田,zh-cn,纸田
紙田,zh-tw,紙田
平原口,ja,平原口
平原口,ja-Hrkt,ひらばらぐち
平原口,en,Hirabara-guchi
平原口,ko,히라바라 구치
平原口,zh-cn,平原口
平原口,zh-tw,平原口
横林口,ja,横林口
横林口,ja-Hrkt,よこばやしぐち
横林口,en,Yokobayashi-guchi
横林口,ko,요코바야시 구치
横林口,zh-cn,横林口
横林口,zh-tw,橫林口
岩滝,ja,岩滝
岩滝,ja-Hrkt,いわたき
岩滝,en,Iwataki
岩滝,ko,이와타키
岩滝,zh-cn,岩泷
岩滝,zh-tw,巖瀧
大迫前,ja,大迫前
大迫前,ja-Hrkt,おおさこまえ
大迫前,en,Osako-mae
大迫前,ko,오사코 마에
大迫前,zh-cn,大迫前
大迫前,zh-tw,大迫前
小南原,ja,小南原
小南原,ja-Hrkt,こなばら
小南原,en,Konabara
小南原,ko,고나바라
小南原,zh-cn,小南原
小南原,zh-tw,小南原
小南原口,ja,小南原口
小南原口,ja-Hrkt,こなばらぐち
小南原口,en,Konabara-guchi
小南原口,ko,고나바라 구치
小南原口,zh-cn,小南原口
小南原口,zh-tw,小南原口
三入神社前,ja,三入神社前
三入神社前,ja-Hrkt,みいりじんじゃまえ
三入神社前,en,Miiri Jinja-mae (Miiri Jinja Shrine)
三入神社前,ko,미이리진자 신사
三入神社前,zh-cn,三入神社前
三入神社前,zh-tw,三入神社前
丸子山,ja,丸子山
丸子山,ja-Hrkt,まるこやま
丸子山,en,Marukoyama
丸子山,ko,마루코야마
丸子山,zh-cn,丸子山
丸子山,zh-tw,丸子山
市川桧山,ja,市川桧山
市川桧山,ja-Hrkt,いちかわひやま
市川桧山,en,Ichikawa Hiyama
市川桧山,ko,이치카와 히야마
市川桧山,zh-cn,市川桧山
市川桧山,zh-tw,市川檜山
白木分れ,ja,白木分れ
白木分れ,ja-Hrkt,しらきわかれ
白木分れ,en,Shiraki-wakare
白木分れ,ko,시라키 와카레
白木分れ,zh-cn,白木分
白木分れ,zh-tw,白木分
草田,ja,草田
草田,ja-Hrkt,そうだ
草田,en,Soda
草田,ko,소다
草田,zh-cn,草田
草田,zh-tw,草田
登尾口,ja,登尾口
登尾口,ja-Hrkt,のぼりおぐち
登尾口,en,Noborio-guchi
登尾口,ko,노보리오 구치
登尾口,zh-cn,登尾口
登尾口,zh-tw,登尾口
大林小学校前,ja,大林小学校前
大林小学校前,ja-Hrkt,おおばやししょうがっこうまえ
大林小学校前,en,Obayashi Shogakko-mae (Obayashi Elementary School)
大林小学校前,ko,오바야시 초등학교
大林小学校前,zh-cn,大林小学前
大林小学校前,zh-tw,大林小學前
桧山白木分れ,ja,桧山白木分れ
