service_id,date,exception_type
c3437b83-69eb-487a-bad1-21c84562626e,20261006,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261007,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261007,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261007,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261007,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261007,1
c3437b83-69eb-487a-bad1-21c84562626e,20261007,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261008,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261008,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261008,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261008,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261008,1
c3437b83-69eb-487a-bad1-21c84562626e,20261008,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261009,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261009,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261009,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261009,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261009,1
c3437b83-69eb-487a-bad1-21c84562626e,20261009,1
30_平日(共通),20261012,2
30_日祝(共通),20261012,1
20_平日(共通),20261012,2
20_日祝(共通),20261012,1
60_平日(共通),20261012,2
60_日祝(共通),20261012,1
90_平日(共通),20261012,2
90_日祝(共通),20261012,1
40_平日(共通),20261012,2
40_日祝(共通),20261012,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261013,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261013,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261013,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261013,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261013,1
c3437b83-69eb-487a-bad1-21c84562626e,20261013,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261014,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261014,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261014,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261014,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261014,1
c3437b83-69eb-487a-bad1-21c84562626e,20261014,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261015,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261015,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261015,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261015,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261015,1
c3437b83-69eb-487a-bad1-21c84562626e,20261015,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261016,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261016,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261016,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261016,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261016,1
c3437b83-69eb-487a-bad1-21c84562626e,20261016,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261019,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261019,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261019,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261019,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261019,1
c3437b83-69eb-487a-bad1-21c84562626e,20261019,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261020,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261020,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261020,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261020,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261020,1
c3437b83-69eb-487a-bad1-21c84562626e,20261020,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261021,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261021,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261021,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261021,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261021,1
c3437b83-69eb-487a-bad1-21c84562626e,20261021,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261022,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261022,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261022,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261022,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261022,1
c3437b83-69eb-487a-bad1-21c84562626e,20261022,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261023,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261023,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261023,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261023,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261023,1
c3437b83-69eb-487a-bad1-21c84562626e,20261023,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261026,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261026,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261026,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261026,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261026,1
c3437b83-69eb-487a-bad1-21c84562626e,20261026,1
