station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
0ae91ccb-fa58-4ef4-a2a6-6045c6afa840,0660002@HiroshimaArea,,3,,可部方面,西原@HiroshimaArea
178b349a-7366-42fa-a455-fc1f9e20c1f5,0660002@HiroshimaArea,,3,,可部方面,西原@HiroshimaArea
b3271589-4396-44b9-895e-329f7c40543d,0659001@HiroshimaArea,,3,,広島方面,祇園大橋北@HiroshimaArea
5a265399-38dd-4b2b-ad91-f4bf5e50144e,0659002@HiroshimaArea,,3,,可部方面,祇園大橋北@HiroshimaArea
603fb9c0-a4ad-48d1-bcca-9494fb5c201f,0659001@HiroshimaArea,,3,,広島方面,祇園大橋北@HiroshimaArea
6a3b667c-0cec-4e86-979b-55a843a46a39,0659002@HiroshimaArea,,3,,可部方面,祇園大橋北@HiroshimaArea
d960b943-3507-42a8-889d-2a9ec62ade1f,0659002@HiroshimaArea,,3,,可部方面,祇園大橋北@HiroshimaArea
8bcdc638-42d3-4814-baf2-b3a90d3eeea8,0658001@HiroshimaArea,,3,,広島駅方面,大芝町@HiroshimaArea
8828cb4b-b030-4054-8784-cfb2d4a3a817,0658002@HiroshimaArea,,3,,可部方面,大芝町@HiroshimaArea
96b5b393-3361-4dfe-8b3f-0405671a59c0,0658001@HiroshimaArea,,3,,広島駅方面,大芝町@HiroshimaArea
9066387e-99c3-42ee-a2ca-49458b36689b,0658002@HiroshimaArea,,3,,可部方面,大芝町@HiroshimaArea
f17a1a43-cbe7-4c25-a392-976b50a81280,0658002@HiroshimaArea,,3,,可部方面,大芝町@HiroshimaArea
c01b771f-78c7-404d-acbb-5a330c02e3f4,0657001@HiroshimaArea,,3,,広島駅方面,三篠町三丁目@HiroshimaArea
7d8b7375-0fb4-4698-a2ec-9faf37ad385c,0657002@HiroshimaArea,,3,,可部方面,三篠町三丁目@HiroshimaArea
c8e18dd0-4447-46d5-8d61-66832bed7978,0657001@HiroshimaArea,,3,,広島駅方面,三篠町三丁目@HiroshimaArea
ea9bf1d9-af9e-484b-941a-55dd108e3d88,0657002@HiroshimaArea,,3,,可部方面,三篠町三丁目@HiroshimaArea
8e6c30c6-c498-4919-aaeb-67aa77ebb229,0657002@HiroshimaArea,,3,,可部方面,三篠町三丁目@HiroshimaArea
a8dddc99-34c5-4145-82e9-71fc8cf66018,0656001@HiroshimaArea,,3,,広島駅方面,三篠町一丁目@HiroshimaArea
8c769fac-ac24-419a-8527-0460f4176c91,0656002@HiroshimaArea,,3,,可部方面,三篠町一丁目@HiroshimaArea
c6580f60-289b-46e7-a4ff-90b6cbdd9d4c,0656001@HiroshimaArea,,3,,広島駅方面,三篠町一丁目@HiroshimaArea
eb2b7732-576b-4809-bcd0-abfaf59c880b,0656002@HiroshimaArea,,3,,可部方面,三篠町一丁目@HiroshimaArea
76d3779f-dd2d-4e2c-ae50-062705a67e7e,0656002@HiroshimaArea,,3,,可部方面,三篠町一丁目@HiroshimaArea
fd4b2eb5-ac95-48e3-9059-9c9ab95f9329,5124009@HiroshimaArea,,3,9,9番のりば 22・70-74号広島駅・広島バスセンターゆき,横川駅前@HiroshimaArea
27fd9c26-f8f3-4131-86ba-2d2af18dfa4b,5124006@HiroshimaArea,,3,6,6番のりば 22・70-74号祇園・古市・可部方面,横川駅前@HiroshimaArea
59a2ebc7-9909-4914-a478-bf49439fae5a,5124009@HiroshimaArea,,3,9,9番のりば 22・70-74号広島駅・広島バスセンターゆき,横川駅前@HiroshimaArea
39c5ed32-b69e-4e15-8faf-8768f6dd10fb,5124006@HiroshimaArea,,3,6,6番のりば 22・70-74号祇園・古市・可部方面,横川駅前@HiroshimaArea
f3014b26-7bfe-4d6b-a4eb-da5856313abf,5124006@HiroshimaArea,,3,6,6番のりば 22・70-74号祇園・古市・可部方面,横川駅前@HiroshimaArea
fc7ad095-0d5b-4dc4-956c-60815a2eae2f,5124006@HiroshimaArea,,3,6,6番のりば 22・70-74号祇園・古市・可部方面,横川駅前@HiroshimaArea
61efbd85-f535-479d-820d-472aa99b10b3,0641001@HiroshimaArea,,3,,22・70-74号 広島駅方面,広瀬町@HiroshimaArea
0231a2b6-9311-4b4c-b89f-c6c6285627fd,0641002@HiroshimaArea,,3,,70-74号 横川・可部方面,広瀬町@HiroshimaArea
2ca40d9a-a2f8-4c3a-a431-0fad56c910a6,0641001@HiroshimaArea,,3,,22・70-74号 広島駅方面,広瀬町@HiroshimaArea
799fba67-fd96-437d-a3a9-3d773aa47b8f,0641002@HiroshimaArea,,3,,70-74号 横川・可部方面,広瀬町@HiroshimaArea
5afc7fbf-d991-4148-8c0f-ace25b27a2fc,0641002@HiroshimaArea,,3,,70-74号 横川・可部方面,広瀬町@HiroshimaArea
780f3684-affe-4a16-89e7-03fa5821d9e5,@HiroshimaArea,,1,,降車ホーム側、広島駅ゆき,広島バスセンター@HiroshimaArea
2d56da52-a1ac-4cb5-9056-dbd21df81c41,0001050@HiroshimaArea,,3,,降車ホーム側、広島駅ゆき,広島バスセンター@HiroshimaArea
1be2fe16-fdc8-460a-bf38-adb9aed5adde,0001007@HiroshimaArea,,3,7,7 73・74号古市・祗園・可部方面1,広島バスセンター@HiroshimaArea
b8c24be5-4c73-44a0-96b8-4da289e1f1c6,0001008@HiroshimaArea,,3,8,8 70・72・74号古市・祗園・可部方面2,広島バスセンター@HiroshimaArea
714e071e-7618-4a5a-a990-4ceffcfc7b8c,0001009@HiroshimaArea,,3,9,9 高速バス：三次・庄原、 32号高陽方面：にぎつ経由,広島バスセンター@HiroshimaArea
ef18b009-5ade-4f13-9099-5a3dd9f3c863,0001011@HiroshimaArea,,3,11,11 30号高陽方面：基町経由,広島バスセンター@HiroshimaArea
e2ded786-2c36-4da5-94ef-1b85ff1c9b03,0653001@HiroshimaArea,,3,,広島駅方面,合同庁舎前@HiroshimaArea
2b47d771-b8b3-418e-b25c-8f36fc03bd5b,0653002@HiroshimaArea,,3,,広島バスセンター方面,合同庁舎前@HiroshimaArea
059c9900-1a94-40e6-9f28-acf46406c403,0653002@HiroshimaArea,,3,,広島バスセンター方面,合同庁舎前@HiroshimaArea
25328a17-b9f6-40cc-8f26-dc060de209d6,5148001@HiroshimaArea,,3,1,1番のりば 広島駅方面,女学院前@HiroshimaArea
ce2d8bc2-9601-406a-9962-5d5c3449f6e5,5148002@HiroshimaArea,,3,2,2番のりば 広島BC・八丁堀・大学病院方面,女学院前@HiroshimaArea
0f6e876b-fdd8-4976-beb8-485f006a28bb,5148002@HiroshimaArea,,3,2,2番のりば 広島BC・八丁堀・大学病院方面,女学院前@HiroshimaArea
9f636c93-c984-4e32-bdfa-ae6ae36678be,5148001@HiroshimaArea,,3,1,1番のりば 広島駅方面,女学院前@HiroshimaArea
b99fb9f3-959d-490d-9cfc-73377276f670,5148002@HiroshimaArea,,3,2,2番のりば 広島BC・八丁堀・大学病院方面,女学院前@HiroshimaArea
faaba4d0-6a5d-4543-b975-e62de2443571,@HiroshimaArea,,1,,,広島駅@HiroshimaArea
760d405e-06a1-4cfa-8589-f8219334d1fc,5006023@HiroshimaArea,,3,23,21号向洋大原方面、芸陽高速、市内ゆき,広島駅@HiroshimaArea
92c37021-3d29-4b25-9739-20370214f5de,5006008@HiroshimaArea,,3,8,22号三滝方面、71号横川方面,広島駅@HiroshimaArea
f3beddda-d281-482b-b4ba-8b029e983e8e,5006007@HiroshimaArea,,3,7,30号高陽方面、71-74号横川・祇園方面,広島駅@HiroshimaArea
0c49253c-fd25-4e02-9d47-af620334a2c9,5006007@HiroshimaArea,,3,7,30号高陽方面、71-74号横川・祇園方面,広島駅@HiroshimaArea
52b4bf16-5692-4774-8868-8ed63726552e,5132004@HiroshimaArea,,3,4,4番のりば 22・70-74号広島駅方面,十日市@HiroshimaArea
6398b23d-2cc6-4435-ae38-28306afb4443,5132005@HiroshimaArea,,3,5,5番のりば 22・70-74号北部方面,十日市@HiroshimaArea
