station_sid,daiya_sid,course_station_desc,course_station_desc_symbol,stop_sequence,course_no,ikisaki_main,ikisaki_sub
18762e52-4821-4482-9575-4d0ceb7f5dfb,45c7ea62-f083-438d-bc88-0015a27bb95f,,,1,71H,広島駅,本川・立町・八丁堀
fd992f54-309f-47ac-ae81-ad9e9c995fd4,45c7ea62-f083-438d-bc88-0015a27bb95f,,,2,71H,広島駅,本川・立町・八丁堀
59ca3425-e3e4-4e62-a9ef-f329c023d3f7,45c7ea62-f083-438d-bc88-0015a27bb95f,,,3,71H,広島駅,本川・立町・八丁堀
5ed486e3-001b-428a-8be2-245c83ab10d0,45c7ea62-f083-438d-bc88-0015a27bb95f,,,4,71H,広島駅,本川・立町・八丁堀
5801bc2c-3395-47e8-b718-f6f91117449b,45c7ea62-f083-438d-bc88-0015a27bb95f,,,5,71H,広島駅,本川・立町・八丁堀
562521be-5cb9-4cb3-98ac-d0bf1bc647c6,45c7ea62-f083-438d-bc88-0015a27bb95f,,,6,71H,広島駅,本川・立町・八丁堀
d295ca46-7fab-4a76-988e-3a67aff22d75,45c7ea62-f083-438d-bc88-0015a27bb95f,,,7,71H,広島駅,本川・立町・八丁堀
d3b9998e-5e95-4a9c-84e0-37807ed1bcb1,45c7ea62-f083-438d-bc88-0015a27bb95f,,,8,71H,広島駅,本川・立町・八丁堀
417547b8-1ab3-4f06-952e-26d59c29ae7d,45c7ea62-f083-438d-bc88-0015a27bb95f,,,9,71H,広島駅,本川・立町・八丁堀
c8e18dd0-4447-46d5-8d61-66832bed7978,45c7ea62-f083-438d-bc88-0015a27bb95f,,,10,71H,広島駅,本川・立町・八丁堀
c6580f60-289b-46e7-a4ff-90b6cbdd9d4c,45c7ea62-f083-438d-bc88-0015a27bb95f,,,11,71H,広島駅,本川・立町・八丁堀
59a2ebc7-9909-4914-a478-bf49439fae5a,45c7ea62-f083-438d-bc88-0015a27bb95f,,,12,71H,広島駅,本川・立町・八丁堀
2ca40d9a-a2f8-4c3a-a431-0fad56c910a6,45c7ea62-f083-438d-bc88-0015a27bb95f,,,13,71H,広島駅,本川・立町・八丁堀
52b4bf16-5692-4774-8868-8ed63726552e,45c7ea62-f083-438d-bc88-0015a27bb95f,,,14,71H,広島駅,本川・立町・八丁堀
079cd6e4-67ee-4800-878d-a79f67f47e1d,45c7ea62-f083-438d-bc88-0015a27bb95f,,,15,71H,広島駅,立町・八丁堀
7cbe9196-2bf6-4b99-9879-81eeadbcbc05,45c7ea62-f083-438d-bc88-0015a27bb95f,,,16,71H,広島駅,立町・八丁堀
62b50fb8-700f-4ceb-a50a-6ec8218f5031,45c7ea62-f083-438d-bc88-0015a27bb95f,,,17,71H,広島駅,八丁堀
91c756bf-de64-44fc-850e-f6cf30bccf8d,45c7ea62-f083-438d-bc88-0015a27bb95f,,,18,71H,広島駅,
faaba4d0-6a5d-4543-b975-e62de2443571,45c7ea62-f083-438d-bc88-0015a27bb95f,,,19,71H,広島駅,
e5c8bf97-36f9-4da9-8082-eb64046c0096,daa58cfb-5112-40f4-8866-003b8093cc4a,,,1,30K,広島バスセンター,地区センター・基町
6494c11e-c723-4348-871d-795220174586,daa58cfb-5112-40f4-8866-003b8093cc4a,,,2,30K,広島バスセンター,地区センター・基町
66f8ca49-cb61-4464-980a-a2e22638f696,daa58cfb-5112-40f4-8866-003b8093cc4a,,,3,30K,広島バスセンター,地区センター・基町
326464d4-c40b-4498-a9d7-de150d053513,daa58cfb-5112-40f4-8866-003b8093cc4a,,,4,30K,広島バスセンター,地区センター・基町
2b03f712-36ce-45a5-b739-b7a80d026ece,daa58cfb-5112-40f4-8866-003b8093cc4a,,,5,30K,広島バスセンター,地区センター・基町
91591ce9-1d3f-410f-b592-d4b689305b9a,daa58cfb-5112-40f4-8866-003b8093cc4a,,,6,30K,広島バスセンター,地区センター・基町
7d00cee7-67de-4a89-8ca6-42a81560ca63,daa58cfb-5112-40f4-8866-003b8093cc4a,,,7,30K,広島バスセンター,地区センター・基町
38114d58-55df-452e-9376-f6b2c3480438,daa58cfb-5112-40f4-8866-003b8093cc4a,,,8,30K,広島バスセンター,基町
8e81c5e1-ece1-4365-a55f-52ff640b7abd,daa58cfb-5112-40f4-8866-003b8093cc4a,,,9,30K,広島バスセンター,基町
463dba14-bbcb-4f30-b670-f486fe7ba086,daa58cfb-5112-40f4-8866-003b8093cc4a,,,10,30K,広島バスセンター,基町
88d7b21e-178f-4c30-ae05-fed886cd859c,daa58cfb-5112-40f4-8866-003b8093cc4a,,,11,30K,広島バスセンター,基町
832740b0-fe28-4e98-84cd-1b39d6b5b5bb,daa58cfb-5112-40f4-8866-003b8093cc4a,,,12,30K,広島バスセンター,基町
fc4fe345-98bc-4385-8448-ab9f6f6c4a97,daa58cfb-5112-40f4-8866-003b8093cc4a,,,13,30K,広島バスセンター,基町
ec7c0eb6-8183-4a11-963c-75b40a9ef157,daa58cfb-5112-40f4-8866-003b8093cc4a,,,14,30K,広島バスセンター,基町
8c218639-31f4-4974-bf2b-1aef1945761f,daa58cfb-5112-40f4-8866-003b8093cc4a,,,15,30K,広島バスセンター,基町
2c287241-2752-4cfa-811a-9f5b8e689acc,daa58cfb-5112-40f4-8866-003b8093cc4a,,,16,30K,広島バスセンター,基町
9e86578b-5ae3-4999-b7e8-76abe375d3dc,daa58cfb-5112-40f4-8866-003b8093cc4a,,,17,30K,広島バスセンター,基町
3fd7d134-f529-4b4a-9468-99ecd4c42be4,daa58cfb-5112-40f4-8866-003b8093cc4a,,,18,30K,広島バスセンター,基町
cc414c20-72c8-4ef3-8228-70451361fe61,daa58cfb-5112-40f4-8866-003b8093cc4a,,,19,30K,広島バスセンター,基町
45655071-120e-4766-b16c-9e827a6f31a3,daa58cfb-5112-40f4-8866-003b8093cc4a,,,20,30K,広島バスセンター,基町
9c797d79-9cb1-46fd-8288-b1c6feff4965,daa58cfb-5112-40f4-8866-003b8093cc4a,,,21,30K,広島バスセンター,基町
093675e1-c0aa-4595-bc15-fe8c41651f7b,daa58cfb-5112-40f4-8866-003b8093cc4a,,,22,30K,広島バスセンター,基町
f84af4a4-880e-4f0d-b85a-4172edb73160,daa58cfb-5112-40f4-8866-003b8093cc4a,,,23,30K,広島バスセンター,基町
38c125dd-0d37-4133-8450-619ac4860a5c,daa58cfb-5112-40f4-8866-003b8093cc4a,,,24,30K,広島バスセンター,基町
4c179de7-7141-4fb4-bcc1-877e85189892,daa58cfb-5112-40f4-8866-003b8093cc4a,,,25,30K,広島バスセンター,基町
05df8a51-a26e-4ec0-b98e-b7db06f6c6ed,daa58cfb-5112-40f4-8866-003b8093cc4a,,,26,30K,広島バスセンター,基町
f64bf475-4e60-41a2-b9f3-782d578eeb81,daa58cfb-5112-40f4-8866-003b8093cc4a,,,27,30K,広島バスセンター,基町
2184c12a-d457-4541-88f3-d2c36aa917a6,daa58cfb-5112-40f4-8866-003b8093cc4a,,,28,30K,広島バスセンター,基町
a3a4e50f-3bb2-4009-b5cc-31da396da7e5,daa58cfb-5112-40f4-8866-003b8093cc4a,,,29,30K,広島バスセンター,基町
c6fac72d-8055-4820-8a4b-73899a63a99e,daa58cfb-5112-40f4-8866-003b8093cc4a,,,30,30K,広島バスセンター,基町
f5c30332-d169-4b35-b14a-a7e8f02ba5bd,daa58cfb-5112-40f4-8866-003b8093cc4a,,,31,30K,広島バスセンター,基町
827fd8f4-ff02-404e-b609-6a0d749b8291,daa58cfb-5112-40f4-8866-003b8093cc4a,,,32,30K,広島バスセンター,基町
522d33cb-9a39-469b-8255-372c89bd15fb,daa58cfb-5112-40f4-8866-003b8093cc4a,,,33,30K,広島バスセンター,基町
627a1f71-532a-4714-8150-ad61a991c4a1,daa58cfb-5112-40f4-8866-003b8093cc4a,,,34,30K,広島バスセンター,基町
d0956e85-e99b-4f62-a14e-e18f90a70a05,daa58cfb-5112-40f4-8866-003b8093cc4a,,,35,30K,広島バスセンター,基町
c6cb4758-47fb-4f75-b71f-f5696fbb1ae1,daa58cfb-5112-40f4-8866-003b8093cc4a,,,36,30K,広島バスセンター,基町
86b71397-54e4-41a3-afde-0f5a22651af0,daa58cfb-5112-40f4-8866-003b8093cc4a,,,37,30K,広島バスセンター,
780f3684-affe-4a16-89e7-03fa5821d9e5,daa58cfb-5112-40f4-8866-003b8093cc4a,,,38,30K,広島バスセンター,
e5c8bf97-36f9-4da9-8082-eb64046c0096,afee3db3-104a-4dac-97e2-006fff6b451f,,,1,30G,広島駅,地区センター・基町・バスセンター
6494c11e-c723-4348-871d-795220174586,afee3db3-104a-4dac-97e2-006fff6b451f,,,2,30G,広島駅,地区センター・基町・バスセンター
66f8ca49-cb61-4464-980a-a2e22638f696,afee3db3-104a-4dac-97e2-006fff6b451f,,,3,30G,広島駅,地区センター・基町・バスセンター
326464d4-c40b-4498-a9d7-de150d053513,afee3db3-104a-4dac-97e2-006fff6b451f,,,4,30G,広島駅,地区センター・基町・バスセンター
2b03f712-36ce-45a5-b739-b7a80d026ece,afee3db3-104a-4dac-97e2-006fff6b451f,,,5,30G,広島駅,地区センター・基町・バスセンター
91591ce9-1d3f-410f-b592-d4b689305b9a,afee3db3-104a-4dac-97e2-006fff6b451f,,,6,30G,広島駅,地区センター・基町・バスセンター
7d00cee7-67de-4a89-8ca6-42a81560ca63,afee3db3-104a-4dac-97e2-006fff6b451f,,,7,30G,広島駅,地区センター・基町・バスセンター
38114d58-55df-452e-9376-f6b2c3480438,afee3db3-104a-4dac-97e2-006fff6b451f,,,8,30G,広島駅,基町・バスセンター
8e81c5e1-ece1-4365-a55f-52ff640b7abd,afee3db3-104a-4dac-97e2-006fff6b451f,,,9,30G,広島駅,基町・バスセンター
463dba14-bbcb-4f30-b670-f486fe7ba086,afee3db3-104a-4dac-97e2-006fff6b451f,,,10,30G,広島駅,基町・バスセンター
88d7b21e-178f-4c30-ae05-fed886cd859c,afee3db3-104a-4dac-97e2-006fff6b451f,,,11,30G,広島駅,基町・バスセンター
832740b0-fe28-4e98-84cd-1b39d6b5b5bb,afee3db3-104a-4dac-97e2-006fff6b451f,,,12,30G,広島駅,基町・バスセンター
fc4fe345-98bc-4385-8448-ab9f6f6c4a97,afee3db3-104a-4dac-97e2-006fff6b451f,,,13,30G,広島駅,基町・バスセンター
ec7c0eb6-8183-4a11-963c-75b40a9ef157,afee3db3-104a-4dac-97e2-006fff6b451f,,,14,30G,広島駅,基町・バスセンター
8c218639-31f4-4974-bf2b-1aef1945761f,afee3db3-104a-4dac-97e2-006fff6b451f,,,15,30G,広島駅,基町・バスセンター
2c287241-2752-4cfa-811a-9f5b8e689acc,afee3db3-104a-4dac-97e2-006fff6b451f,,,16,30G,広島駅,基町・バスセンター
9e86578b-5ae3-4999-b7e8-76abe375d3dc,afee3db3-104a-4dac-97e2-006fff6b451f,,,17,30G,広島駅,基町・バスセンター
3fd7d134-f529-4b4a-9468-99ecd4c42be4,afee3db3-104a-4dac-97e2-006fff6b451f,,,18,30G,広島駅,基町・バスセンター
cc414c20-72c8-4ef3-8228-70451361fe61,afee3db3-104a-4dac-97e2-006fff6b451f,,,19,30G,広島駅,基町・バスセンター
45655071-120e-4766-b16c-9e827a6f31a3,afee3db3-104a-4dac-97e2-006fff6b451f,,,20,30G,広島駅,基町・バスセンター
9c797d79-9cb1-46fd-8288-b1c6feff4965,afee3db3-104a-4dac-97e2-006fff6b451f,,,21,30G,広島駅,基町・バスセンター
093675e1-c0aa-4595-bc15-fe8c41651f7b,afee3db3-104a-4dac-97e2-006fff6b451f,,,22,30G,広島駅,基町・バスセンター
f84af4a4-880e-4f0d-b85a-4172edb73160,afee3db3-104a-4dac-97e2-006fff6b451f,,,23,30G,広島駅,基町・バスセンター
38c125dd-0d37-4133-8450-619ac4860a5c,afee3db3-104a-4dac-97e2-006fff6b451f,,,24,30G,広島駅,基町・バスセンター
4c179de7-7141-4fb4-bcc1-877e85189892,afee3db3-104a-4dac-97e2-006fff6b451f,,,25,30G,広島駅,基町・バスセンター
05df8a51-a26e-4ec0-b98e-b7db06f6c6ed,afee3db3-104a-4dac-97e2-006fff6b451f,,,26,30G,広島駅,基町・バスセンター
f64bf475-4e60-41a2-b9f3-782d578eeb81,afee3db3-104a-4dac-97e2-006fff6b451f,,,27,30G,広島駅,基町・バスセンター
2184c12a-d457-4541-88f3-d2c36aa917a6,afee3db3-104a-4dac-97e2-006fff6b451f,,,28,30G,広島駅,基町・バスセンター
a3a4e50f-3bb2-4009-b5cc-31da396da7e5,afee3db3-104a-4dac-97e2-006fff6b451f,,,29,30G,広島駅,基町・バスセンター
c6fac72d-8055-4820-8a4b-73899a63a99e,afee3db3-104a-4dac-97e2-006fff6b451f,,,30,30G,広島駅,基町・バスセンター
f5c30332-d169-4b35-b14a-a7e8f02ba5bd,afee3db3-104a-4dac-97e2-006fff6b451f,,,31,30G,広島駅,基町・バスセンター
827fd8f4-ff02-404e-b609-6a0d749b8291,afee3db3-104a-4dac-97e2-006fff6b451f,,,32,30G,広島駅,基町・バスセンター
522d33cb-9a39-469b-8255-372c89bd15fb,afee3db3-104a-4dac-97e2-006fff6b451f,,,33,30G,広島駅,基町・バスセンター
627a1f71-532a-4714-8150-ad61a991c4a1,afee3db3-104a-4dac-97e2-006fff6b451f,,,34,30G,広島駅,基町・バスセンター
d0956e85-e99b-4f62-a14e-e18f90a70a05,afee3db3-104a-4dac-97e2-006fff6b451f,,,35,30G,広島駅,基町・バスセンター
c6cb4758-47fb-4f75-b71f-f5696fbb1ae1,afee3db3-104a-4dac-97e2-006fff6b451f,,,36,30G,広島駅,基町・バスセンター
86b71397-54e4-41a3-afde-0f5a22651af0,afee3db3-104a-4dac-97e2-006fff6b451f,,,37,30G,広島駅,
2d56da52-a1ac-4cb5-9056-dbd21df81c41,afee3db3-104a-4dac-97e2-006fff6b451f,,,38,30G,広島駅,
e2ded786-2c36-4da5-94ef-1b85ff1c9b03,afee3db3-104a-4dac-97e2-006fff6b451f,,,39,30G,広島駅,
25328a17-b9f6-40cc-8f26-dc060de209d6,afee3db3-104a-4dac-97e2-006fff6b451f,,,40,30G,広島駅,
faaba4d0-6a5d-4543-b975-e62de2443571,afee3db3-104a-4dac-97e2-006fff6b451f,,,41,30G,広島駅,
ef18b009-5ade-4f13-9099-5a3dd9f3c863,f293bd5a-1afd-476c-b544-009f975bca4d,,,1,30,高陽B団地,基町
10469763-2b22-4b5f-bd94-5236ba1d08de,f293bd5a-1afd-476c-b544-009f975bca4d,,,2,30,高陽B団地,
4352b047-2f41-4a11-829e-ac6c3c3ce800,f293bd5a-1afd-476c-b544-009f975bca4d,,,3,30,高陽B団地,
d83d8298-0355-4acb-b257-6956ab0cfdee,f293bd5a-1afd-476c-b544-009f975bca4d,,,4,30,高陽B団地,
77171483-ef2f-407c-92f9-923395448280,f293bd5a-1afd-476c-b544-009f975bca4d,,,5,30,高陽B団地,
525cfd41-1ff0-4b7e-a3b6-86514563b1cb,f293bd5a-1afd-476c-b544-009f975bca4d,,,6,30,高陽B団地,
871813c9-b46d-4b85-b66a-e3b2e1430074,f293bd5a-1afd-476c-b544-009f975bca4d,,,7,30,高陽B団地,
264fc8d0-9499-4cb1-9b34-a66afb463987,f293bd5a-1afd-476c-b544-009f975bca4d,,,8,30,高陽B団地,
83341918-649c-4872-8266-7e441aa303cf,f293bd5a-1afd-476c-b544-009f975bca4d,,,9,30,高陽B団地,
abf20a90-de20-4fcc-9185-0df753af0222,f293bd5a-1afd-476c-b544-009f975bca4d,,,10,30,高陽B団地,
daa1ad6c-fd44-4481-b14f-2717d536e588,f293bd5a-1afd-476c-b544-009f975bca4d,,,11,30,高陽B団地,
bf1b5a72-a746-43ac-a1d0-bb57eec7ce88,f293bd5a-1afd-476c-b544-009f975bca4d,,,12,30,高陽B団地,
81dfd548-0478-4957-bdb9-7247530bf4cf,f293bd5a-1afd-476c-b544-009f975bca4d,,,13,30,高陽B団地,
668103a9-7110-4c5a-98cf-963eebd638d8,f293bd5a-1afd-476c-b544-009f975bca4d,,,14,30,高陽B団地,
47fce293-0e55-4001-8e35-53015274f202,f293bd5a-1afd-476c-b544-009f975bca4d,,,15,30,高陽B団地,
e0fd6aee-2dcc-4274-a2fb-9d5bf94ee01a,f293bd5a-1afd-476c-b544-009f975bca4d,,,16,30,高陽B団地,
c859a5d9-f18d-4999-b089-d82071b8180d,f293bd5a-1afd-476c-b544-009f975bca4d,,,17,30,高陽B団地,
ae43a8ff-9fdb-413f-853f-1dc905882fee,f293bd5a-1afd-476c-b544-009f975bca4d,,,18,30,高陽B団地,
fb6954aa-e331-44bf-bede-4ab830165824,f293bd5a-1afd-476c-b544-009f975bca4d,,,19,30,高陽B団地,
46f8089d-d823-404f-8bbc-7acbf6710257,f293bd5a-1afd-476c-b544-009f975bca4d,,,20,30,高陽B団地,
84372b03-b6e5-4ee6-aea2-69f98b088794,f293bd5a-1afd-476c-b544-009f975bca4d,,,21,30,高陽B団地,
54fe76ad-6bdc-45fb-a2f5-3ea23190cb1c,f293bd5a-1afd-476c-b544-009f975bca4d,,,22,30,高陽B団地,
c746a5ff-a9ae-40f2-a3f8-f33fe4d6d289,f293bd5a-1afd-476c-b544-009f975bca4d,,,23,30,高陽B団地,
1089fcca-5e7f-4fdc-ab13-745f064d4d11,f293bd5a-1afd-476c-b544-009f975bca4d,,,24,30,高陽B団地,
2d8da7db-714b-4ecc-aa24-73556173cdd2,f293bd5a-1afd-476c-b544-009f975bca4d,,,25,30,高陽B団地,
5743202f-6052-4ca7-8567-ff09bf6c6797,f293bd5a-1afd-476c-b544-009f975bca4d,,,26,30,高陽B団地,
670ddeb8-2268-46e1-abc8-d16cfaacaba6,f293bd5a-1afd-476c-b544-009f975bca4d,,,27,30,高陽B団地,
bfaa6e4b-ed13-4455-9941-5e25484efc5c,f293bd5a-1afd-476c-b544-009f975bca4d,,,28,30,高陽B団地,
dbf424a8-b793-42be-92be-cabb8851081f,f293bd5a-1afd-476c-b544-009f975bca4d,,,29,30,高陽B団地,
7dbf2524-4c22-449f-a3d5-fe09898716c3,f293bd5a-1afd-476c-b544-009f975bca4d,,,30,30,高陽B団地,
024e715d-d544-4b71-a028-4b5eca266b50,f293bd5a-1afd-476c-b544-009f975bca4d,,,31,30,高陽B団地,
a3780e0e-18ad-4de6-b0ba-39d5c52ce6a9,f293bd5a-1afd-476c-b544-009f975bca4d,,,32,30,高陽B団地,
d94267d9-7cb6-4351-ae90-e0529dacfab8,f293bd5a-1afd-476c-b544-009f975bca4d,,,33,30,高陽B団地,
d9258bbf-f456-43eb-b528-19d008916bb5,f293bd5a-1afd-476c-b544-009f975bca4d,,,34,30,高陽B団地,
117537fd-3006-4511-83e6-5f341925eba8,f293bd5a-1afd-476c-b544-009f975bca4d,,,35,30,高陽B団地,
25737cc6-c2d9-4c98-8da3-4ef5687658dd,f293bd5a-1afd-476c-b544-009f975bca4d,,,36,30,高陽B団地,
ab46d3a4-c6f0-492b-8c97-22444a2df61a,f293bd5a-1afd-476c-b544-009f975bca4d,,,37,30,高陽B団地,
19f62304-069a-4301-a6d1-2e9f5aa1d2a7,f293bd5a-1afd-476c-b544-009f975bca4d,,,38,30,高陽B団地,
0c65dbd4-f1e2-4c3d-ba01-2e3861fa8d28,f293bd5a-1afd-476c-b544-009f975bca4d,,,39,30,高陽B団地,
54d5f1b1-32d2-4c1c-b0b6-33f07dde0715,f293bd5a-1afd-476c-b544-009f975bca4d,,,40,30,高陽B団地,
52ab8737-c0df-4cbb-98ad-6a5b595fa34f,f293bd5a-1afd-476c-b544-009f975bca4d,,,41,30,高陽B団地,
714e071e-7618-4a5a-a990-4ceffcfc7b8c,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,1,32-1,高陽台,八丁堀・広島駅・にぎつ・矢口が丘
b6e85c81-cf39-4b13-8c83-78990e102cbb,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,2,32-1,高陽台,八丁堀・広島駅・にぎつ・矢口が丘
0924b7e0-75b6-4509-8b30-418946b58667,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,3,32-1,高陽台,広島駅・にぎつ・矢口が丘
3cbea316-16f8-4fe1-b826-fcdb34c6f03c,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,4,32-1,高陽台,にぎつ・矢口が丘
a3935862-3c7a-413f-a353-fcfd43f1f1c0,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,5,32-1,高陽台,にぎつ・矢口が丘
7bab51b4-1f27-4fce-bb0a-4f9dee701d76,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,6,32-1,高陽台,矢口が丘
fcac0a40-d3e4-497f-b63f-b9869ff54602,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,7,32-1,高陽台,矢口が丘
eb6e60e8-8c48-4bfa-8daf-198f94f492bb,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,8,32-1,高陽台,矢口が丘
821047c5-a587-4924-8a38-a4d3e4351791,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,9,32-1,高陽台,矢口が丘
e8aaeaee-4951-4124-974b-6d3e123643e0,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,10,32-1,高陽台,矢口が丘
77171483-ef2f-407c-92f9-923395448280,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,11,32-1,高陽台,矢口が丘
525cfd41-1ff0-4b7e-a3b6-86514563b1cb,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,12,32-1,高陽台,矢口が丘
871813c9-b46d-4b85-b66a-e3b2e1430074,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,13,32-1,高陽台,矢口が丘
264fc8d0-9499-4cb1-9b34-a66afb463987,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,14,32-1,高陽台,矢口が丘
83341918-649c-4872-8266-7e441aa303cf,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,15,32-1,高陽台,矢口が丘
abf20a90-de20-4fcc-9185-0df753af0222,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,16,32-1,高陽台,矢口が丘
daa1ad6c-fd44-4481-b14f-2717d536e588,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,17,32-1,高陽台,矢口が丘
bf1b5a72-a746-43ac-a1d0-bb57eec7ce88,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,18,32-1,高陽台,矢口が丘
81dfd548-0478-4957-bdb9-7247530bf4cf,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,19,32-1,高陽台,矢口が丘
668103a9-7110-4c5a-98cf-963eebd638d8,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,20,32-1,高陽台,矢口が丘
47fce293-0e55-4001-8e35-53015274f202,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,21,32-1,高陽台,矢口が丘
e0fd6aee-2dcc-4274-a2fb-9d5bf94ee01a,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,22,32-1,高陽台,矢口が丘
c859a5d9-f18d-4999-b089-d82071b8180d,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,23,32-1,高陽台,矢口が丘
ae43a8ff-9fdb-413f-853f-1dc905882fee,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,24,32-1,高陽台,矢口が丘
fb6954aa-e331-44bf-bede-4ab830165824,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,25,32-1,高陽台,矢口が丘
46f8089d-d823-404f-8bbc-7acbf6710257,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,26,32-1,高陽台,矢口が丘
84372b03-b6e5-4ee6-aea2-69f98b088794,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,27,32-1,高陽台,矢口が丘
0284af06-6b9d-4ccd-9b8f-f7d709258d67,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,28,32-1,高陽台,
0bb6d308-3dd9-4a8a-8f76-0de91716c10b,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,29,32-1,高陽台,
d5869c89-8a86-419c-9329-4a4874ed6aac,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,30,32-1,高陽台,
d4dfd17f-85f7-4839-b756-319d2a5e13d3,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,31,32-1,高陽台,
ac9316ee-942b-4a45-82c1-c17851d6d9e4,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,32,32-1,高陽台,
4273a6a7-ca4e-4c4e-b291-463bdb795869,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,33,32-1,高陽台,
7cc2a61e-4da0-4424-9d8d-b0cc9300e7ad,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,34,32-1,高陽台,
023da133-6a18-43a9-a43f-d8889c695941,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,35,32-1,高陽台,
54fe76ad-6bdc-45fb-a2f5-3ea23190cb1c,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,36,32-1,高陽台,
c746a5ff-a9ae-40f2-a3f8-f33fe4d6d289,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,37,32-1,高陽台,
e8ddc450-f34c-4a2c-a98a-097168103680,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,38,32-1,高陽台,
1302ea26-c94a-41ff-beb3-79cd4fb0697c,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,39,32-1,高陽台,
fa943aaa-f49a-4354-b3a3-51d8c483bac3,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,40,32-1,高陽台,
5503c692-0925-4b97-8263-1ae812112f11,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,41,32-1,高陽台,
a562452d-9cca-408b-b9ea-7a43581512e6,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,42,32-1,高陽台,
be990087-310a-4560-9ee7-65f99cd07cfc,70c57919-389c-49db-ae9e-00b0f7d7b4d1,,,43,32-1,高陽台,
0c49253c-fd25-4e02-9d47-af620334a2c9,d53e3831-6a67-4609-9ce8-00b19576cef0,,,1,30-3,高陽C団地,合同庁舎・バスセンター・基町
0f6e876b-fdd8-4976-beb8-485f006a28bb,d53e3831-6a67-4609-9ce8-00b19576cef0,,,2,30-3,高陽C団地,合同庁舎・バスセンター・基町
059c9900-1a94-40e6-9f28-acf46406c403,d53e3831-6a67-4609-9ce8-00b19576cef0,,,3,30-3,高陽C団地,バスセンター・基町
ef18b009-5ade-4f13-9099-5a3dd9f3c863,d53e3831-6a67-4609-9ce8-00b19576cef0,,,4,30-3,高陽C団地,基町
10469763-2b22-4b5f-bd94-5236ba1d08de,d53e3831-6a67-4609-9ce8-00b19576cef0,,,5,30-3,高陽C団地,
4352b047-2f41-4a11-829e-ac6c3c3ce800,d53e3831-6a67-4609-9ce8-00b19576cef0,,,6,30-3,高陽C団地,
d83d8298-0355-4acb-b257-6956ab0cfdee,d53e3831-6a67-4609-9ce8-00b19576cef0,,,7,30-3,高陽C団地,
77171483-ef2f-407c-92f9-923395448280,d53e3831-6a67-4609-9ce8-00b19576cef0,,,8,30-3,高陽C団地,
525cfd41-1ff0-4b7e-a3b6-86514563b1cb,d53e3831-6a67-4609-9ce8-00b19576cef0,,,9,30-3,高陽C団地,
871813c9-b46d-4b85-b66a-e3b2e1430074,d53e3831-6a67-4609-9ce8-00b19576cef0,,,10,30-3,高陽C団地,
264fc8d0-9499-4cb1-9b34-a66afb463987,d53e3831-6a67-4609-9ce8-00b19576cef0,,,11,30-3,高陽C団地,
83341918-649c-4872-8266-7e441aa303cf,d53e3831-6a67-4609-9ce8-00b19576cef0,,,12,30-3,高陽C団地,
abf20a90-de20-4fcc-9185-0df753af0222,d53e3831-6a67-4609-9ce8-00b19576cef0,,,13,30-3,高陽C団地,
